participant,domain,xai,first training block,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,attribute changed,amount changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),patient can change - Blood Pressure,patient can change - Insulin,patient can change - BMI,patient can change - Age,plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),changed in training cf direction,dist to nearest training instance (L1 normalized),cognitive model v0.2 revision,cognitive model v0.2 family,cognitive model v0.2 representation,cognitive model v0.2 scope,cognitive model v0.2 global feature lapse,cognitive model v0.2 memory decay,cognitive model v0.2 exemplar distance sensitivity,cognitive model v0.2 selection spread,cognitive model v0.2 counterfactual edit blend,cognitive model v0.2 age actionable (0/1),cognitive model v0.2 edit margin,cognitive model v0.2 CV subset NLL,cognitive model v0.2 CV expected selection F1,cognitive model v0.2 CV MAP selection F1,cognitive model v0.2 CV exact-subset accuracy,cognitive model v0.2 CV cardinality MAE,cognitive model v0.2 CV conditional amount MAE,cognitive model v0.2 CV conditional direction accuracy,case,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change
R_6odNeloeBdVKGdj,diabetes,counterfactual,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,18,130307,,,0.75,51.379,3.93922952867,19.1985,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043) -> 66(0.391304347826)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,0.8,0.260869565217,No Diabetes,0,0.389389514641,0.410097907251,0.449418911662,0.0393210044114,1,,,,,,Blood Pressure,-0.260869565217,0.150730516911,0.050581088338,0,far from boundary,0,0,1,8,5,9,1,0.947826086956,0.0898788564425,0.080315398698,-0.080315398698,-0.0095634577445,0.871145679437,0.85,0,,,,,,,,0.350358201497,0.314296200562,0,0.462428756509,,,,,,,,,,,,,,,,,,,18,0,-0.260869565217,0,0,0
R_6odNeloeBdVKGdj,diabetes,counterfactual,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,19,130308,,,0.75,27.769,3.32392029059,19.1985,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1) -> 67(0.413043478261)
""Insulin"" - 140(0.214468365916)
""BMI"" - 32.8(0.435515594268)
""Age"" - 45(0.648648648649)",,0.8,0.586956521739,Diabetes,1,0.688940927471,0.466495820489,0.53560783011,0.0691120096204,1,,,,,,Blood Pressure,-0.586956521739,0.117746386761,0.03560783011,0,far from boundary,0,1,1,8,5,9,1,0.938534152277,0.0133659365246,0.0680173576061,0.0680173576061,0.0546514210816,0.928466248906,0.85,0,,,,,,,,0.350358201497,0.740473502682,0,0.907385798703,,,,,,,,,,,,,,,,,,,19,0,-0.586956521739,0,0,0
R_6odNeloeBdVKGdj,diabetes,counterfactual,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,20,130309,,,0.75,27.018,3.29650331055,19.1985,"""Glucose"" - 143(0.582724026526)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 310(0.565041656356)
""BMI"" - 42.4(0.772688957572)
""Age"" - 22(0.027027027027) -> 47(0.702702702703)",,0.8,0.675675675676,Diabetes,1,0.820486718103,0.481679327756,0.672843978478,0.191164650722,1,,,,,,Age,0.675675675676,0.282923683068,0.172843978478,1,near boundary,0,1,0,8,5,9,1,0.910460529262,0.102945766638,0.513259017001,0.513259017001,0.410313250363,0.871401584235,0.85,0,,,,,,,,0.350358201497,0.85642444434,,0.579629117584,,,,,,,,,,,,,,,,,,,20,0,0,0,0,0.675675675676
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,1,130100,Diabetes,1,0.583333333333,42.633,3.75262860128,17.717,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523)
""Age"" - 40(0.513513513514)",,,,,,,,,,,-0.153035198096,0,0,-0.165074459118,0,,,,,,,0,,,8,4,10,1,,,,,,,0.9,0,,,,,,,,0.471692205483,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,2,130101,No Diabetes,0,0.583333333333,24.391,3.1942142118,17.717,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 150(0.235090324177)
""BMI"" - 42.3(0.769176735038)
""Age"" - 48(0.72972972973)",,,,,,,,,,,-0.153035198096,0,0,-0.15102556898,0,,,,,,,0,,,8,4,10,1,,,,,,,0.9,0,,,,,,,,0.471692205483,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,3,130102,No Diabetes,0,0.583333333333,14.01,2.63977136035,17.717,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)",,,,,,,,,,,-0.153035198096,0,0,-0.154537791514,0,,,,,,,0,,,8,4,10,1,,,,,,,0.9,0,,,,,,,,0.471692205483,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,4,130103,No Diabetes,1,0.583333333333,17.213,2.84566491229,17.717,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)",,,,,,,,,,,0.153035198096,0,0,0.15102556898,0,,,,,,,0,,,8,4,10,1,,,,,,,0.9,0,,,,,,,,0.471692205483,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,5,130104,Diabetes,0,0.583333333333,18.018,2.89137125823,17.717,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 245(0.430998927658)
""BMI"" - 31.6(0.393368923855)
""Age"" - 28(0.189189189189)",,,,,,,,,,,0.153035198096,0,0,0.158050014049,0,,,,,,,0,,,8,4,10,1,,,,,,,0.9,0,,,,,,,,0.471692205483,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,6,130105,No Diabetes,1,0.583333333333,16.487,2.80257219158,17.717,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 94(0.119607357915)
""BMI"" - 33.1(0.446052261871)
""Age"" - 40(0.513513513514)",,,,,,,,,,,0.153035198096,0,0,0.154537791514,0,,,,,,,0,,,8,4,10,1,,,,,,,0.9,0,,,,,,,,0.471692205483,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,7,130106,No Diabetes,0,0.583333333333,19.351,2.96274409773,17.717,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,0,-0.152173913043,-0.154664686959,0,0,,,,,,,0,,,8,4,10,1,,,,,,,0.9,0,,,,,,,,0.471692205483,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,8,130107,Diabetes,1,0.583333333333,18.932,2.94085361204,17.717,"""Glucose"" - 153(0.667743581024)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 485(0.925925925926)
""BMI"" - 40.6(0.709468951953)
""Age"" - 23(0.0540540540541)",,,,,,,,,,,0,-0.152173913043,-0.158789078611,0,0,,,,,,,0,,,8,4,10,1,,,,,,,0.9,0,,,,,,,,0.471692205483,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,training,Diabetes,,9,130108,Diabetes,1,0.583333333333,17.416,2.85738932393,17.717,"""Glucose"" - 173(0.837782690019)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 474(0.903241771839)
""BMI"" - 35.7(0.537370047766)
""Age"" - 22(0.027027027027)",,,,,,,,,,,0,-0.152173913043,-0.152602491133,0,0,,,,,,,0,,,8,4,10,1,,,,,,,0.9,0,,,,,,,,0.471692205483,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,10,130109,No Diabetes,1,0.583333333333,12.974,2.56294735479,17.717,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 122(0.177348841046)
""BMI"" - 35.9(0.544394492835)
""Age"" - 39(0.486486486486)",,,,,,,,,,,0,0.152173913043,0.156726882785,0,0,,,,,,,0,,,8,4,10,1,,,,,,,0.9,0,,,,,,,,0.471692205483,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,11,130110,No Diabetes,1,0.583333333333,13.268,2.58535512108,17.717,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 182(0.301080590613)
""BMI"" - 43.3(0.804298960382)
""Age"" - 31(0.27027027027)",,,,,,,,,,,0,0.152173913043,0.164975666089,0,0,,,,,,,0,,,8,4,10,1,,,,,,,0.9,0,,,,,,,,0.471692205483,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,training,No Diabetes,,12,130111,Diabetes,0,0.583333333333,24.143,3.18399448301,17.717,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 171(0.278396436526)
""BMI"" - 34.2(0.48468670975)
""Age"" - 33(0.324324324324)",,,,,,,,,,,0,0.152173913043,0.154664686959,0,0,,,,,,,0,,,8,4,10,1,,,,,,,0.9,0,,,,,,,,0.471692205483,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,1,130200,,,0.583333333333,18.655,2.92611420667,17.717,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 100(0.131980532871)
""BMI"" - 30.9(0.368783366114)
""Age"" - 45(0.648648648649) -> 32(0.297297297297)",,0.8,0.351351351351,No Diabetes,1,0.502634717465,0.411767516955,0.565927796471,0.154160279515,1,,,,,,Age,-0.351351351351,0.438763872466,0.065927796471,0,far from boundary,0,1,0,8,4,10,1,0.938729962957,0.118676458828,0.142076909031,0.142076909031,0.0234004502025,0.938729962957,0.9,0,,,,,,,,0.471692205483,0.37487642333,,0.414316980442,,,,,,,,,,,,,,,,,,,1,0,0,0,0,-0.351351351351
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,2,130201,,,0.583333333333,15.813,2.76083238654,17.717,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 24.10136(0.13)
""Age"" - 42(0.567567567568)",,0.8,0.182587805563,No Diabetes,1,0.0825,0.483539690781,0.58001096612,0.0964712753396,1,,,,,,BMI,-0.182587805563,0.528355522112,0.08001096612,1,near boundary,0,1,1,8,4,10,1,0.940681414217,0.0323992776757,0.0966583106632,0.0966583106632,0.0642590329876,0.89610082276,0.9,0,,,,,,,,0.471692205483,0.18603130286,1,0.336908080638,,,,,,,,,,,,,,,,,,,2,0,0,0,-0.182587805563,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,3,130202,,,0.583333333333,19.345,2.96243398815,17.717,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 228(0.395941598614) -> 143(0.220654953394)
""BMI"" - 33.9(0.474150042147)
""Age"" - 40(0.513513513514)",,0.8,0.17528664522,Diabetes,0,0.286936687366,0.4679117222,0.475469633963,0.00755791176323,1,,,,,,Insulin,-0.17528664522,0.0431174420261,0.024530366037,0,far from boundary,0,0,1,8,4,10,1,0.964942670956,0.0764467974998,0.0545845677365,-0.0545845677365,-0.0218622297633,0.941504849896,0.9,0,,,,,,,,0.471692205483,0.177861360127,1,0.467762395737,,,,,,,,,,,,,,,,,,,3,0,0,-0.17528664522,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,4,130203,,,0.583333333333,28.751,3.35867254925,17.717,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 210(0.358822073744)
""BMI"" - 39.4(0.66732228154) -> 27.80272(0.26)
""Age"" - 29(0.216216216216)",,0.8,0.40732228154,No Diabetes,1,0.2975,0.463741061238,0.5645784514,0.100837390162,1,,,,,,BMI,-0.40732228154,0.247561684524,0.0645784514,0,far from boundary,0,1,1,8,4,10,1,0.918702830345,0.0867721396761,0.215243939158,0.215243939158,0.128471799482,0.918702830345,0.9,0,,,,,,,,0.471692205483,0.437507467286,1,0.547070282104,,,,,,,,,,,,,,,,,,,4,0,0,0,-0.40732228154,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,5,130204,,,0.583333333333,13.911,2.63267989408,17.717,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304) -> 60(0.260869565217)
""Insulin"" - 193(0.3237647447)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486)",,0.8,0.304347826087,Diabetes,0,0.40443563165,0.492607340351,0.492186411829,-0.000420928521725,0,,,,,,Blood Pressure,-0.304347826087,-0.0013830508571,0.007813588171,1,near boundary,0,0,1,8,4,10,1,0.947857457882,0.0165789274235,0.018737261275,-0.018737261275,0.0021583338515,0.895332961938,0.9,0,,,,,,,,0.471692205483,0.322279837085,1,0.305943885962,,,,,,,,,,,,,,,,,,,5,0,-0.304347826087,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,6,130205,,,0.583333333333,9.79,2.28136145654,17.717,"""Glucose"" - 181(0.905798333617)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 293(0.529984327312)
""BMI"" - 40(0.688395616746) -> 26(0.196684461928)
""Age"" - 22(0.027027027027)",,0.8,0.491711154819,No Diabetes,1,0.325815538072,0.44484721091,0.554402747674,0.109555536763,1,,,,,,BMI,-0.491711154819,0.222804660194,0.054402747674,0,far from boundary,0,1,1,8,4,10,1,0.867928172828,0.132294051113,0.254252891065,0.254252891065,0.121958839951,0.860628948009,0.9,0,,,,,,,,0.471692205483,0.531937972797,1,0.722733439714,,,,,,,,,,,,,,,,,,,6,0,0,0,-0.491711154819,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,7,130206,,,0.583333333333,13.87,2.62972823433,17.717,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763) -> 25.80968(0.19)
""Age"" - 27(0.162162162162)",,0.8,0.551078954763,No Diabetes,1,0.45,0.477129570752,0.569259502961,0.0921299322094,1,,,,,,BMI,-0.551078954763,0.167181002673,0.069259502961,0,far from boundary,0,1,1,8,4,10,1,0.906495649301,0.054673871648,0.316205990296,0.316205990296,0.261532118648,0.906495649301,0.9,0,,,,,,,,0.471692205483,0.598370088099,1,0.58746777733,,,,,,,,,,,,,,,,,,,7,0,0,0,-0.551078954763,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,8,130207,,,0.583333333333,22.208,3.10045258432,17.717,"""Glucose"" - 157(0.701751402823)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 440(0.833127113751) -> 84(0.0989853996536)
""BMI"" - 39.4(0.66732228154)
""Age"" - 30(0.243243243243)",,0.8,0.734141714097,Diabetes,0,0.906463995637,0.4427041147,0.473679908029,0.0309757933291,1,,,,,,Insulin,-0.734141714097,0.0421932070257,0.026320091971,0,far from boundary,0,0,1,8,4,10,1,0.913396998174,0.137479314236,0.0561918923388,-0.0561918923388,-0.0812874218977,0.885481202254,0.9,0,,,,,,,,0.471692205483,0.803215919457,1,0.532055537055,,,,,,,,,,,,,,,,,,,8,0,0,-0.734141714097,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,9,130208,,,0.583333333333,8.021,2.08206310238,17.717,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248)
""Age"" - 56(0.945945945946) -> 39(0.486486486486)",,0.8,0.459459459459,No Diabetes,1,0.713500622708,0.378484007523,0.582967759177,0.204483751653,1,,,,,,Age,-0.459459459459,0.445052871245,0.082967759177,0,far from boundary,0,1,0,8,4,10,1,0.908514992906,0.187566199816,0.143761914494,0.143761914494,-0.0438042853222,0.923571985403,0.9,0,,,,,,,,0.471692205483,0.495848571694,,0.733491424334,,,,,,,,,,,,,,,,,,,9,0,0,0,0,-0.459459459459
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,Diabetes,No Diabetes,10,130209,,,0.583333333333,7.827,2.05757929482,17.717,"""Glucose"" - 122(0.404182962081)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 220(0.379444032005)
""BMI"" - 49.7(1) -> 23.53192(0.11)
""Age"" - 31(0.27027027027)",,0.8,0.89,No Diabetes,1,0.79,0.475402330642,0.747418379046,0.272016048404,1,,,,,,BMI,-0.89,0.305636009443,0.247418379046,0,far from boundary,0,1,1,8,4,10,1,0.878275884654,0.0585422796506,0.435266815637,0.435266815637,0.376724535987,0.794715375427,0.9,0,,,,,,,,0.471692205483,0.977620152553,1,0.615026981511,,,,,,,,,,,,,,,,,,,10,0,0,0,-0.89,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,11,130300,,,0.583333333333,8.915,2.18773525132,17.717,"""Glucose"" - 188(0.965312021765)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 185(0.307267178091) -> 361(0.670213643488)
""BMI"" - 32(0.407417813993)
""Age"" - 22(0.027027027027)",,0.8,0.362946465396,Diabetes,1,0.463028651404,0.47914363584,0.508106861892,0.0289632260519,1,,,,,,Insulin,0.362946465396,0.0798002703244,0.008106861892,0,far from boundary,0,1,1,8,4,10,1,0.893202409052,0.0510070332363,0.0411283465147,0.0411283465147,-0.0098786867216,0.893202409052,0.9,0,,,,,,,,0.471692205483,0.387851267503,1,0.685436247968,,,,,,,,,,,,,,,,,,,11,0,0,0.362946465396,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,12,130301,,,0.583333333333,14.052,2.6427647344,17.717,"""Glucose"" - 169(0.80377486822)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 125(0.183535428524)
""BMI"" - 29.9(0.33366114077) -> 44.6012(0.85)
""Age"" - 31(0.27027027027)",,0.8,0.51633885923,Diabetes,1,0.415,0.471507571159,0.617402496681,0.145894925522,1,,,,,,BMI,0.51633885923,0.282556547728,0.117402496681,0,far from boundary,0,1,1,8,4,10,1,0.918766381934,0.0681400565705,0.325361485297,0.325361485297,0.257221428726,0.880243420623,0.9,0,,,,,,,,0.471692205483,0.559496186182,1,0.384403066086,,,,,,,,,,,,,,,,,,,12,0,0,0,0.51633885923,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,13,130302,,,0.583333333333,27.038,3.29724328394,17.717,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 58(0.217391304348)
""Insulin"" - 140(0.214468365916)
""BMI"" - 29.5(0.319612250632)
""Age"" - 37(0.432432432432) -> 31(0.27027027027)",,0.8,0.162162162162,No Diabetes,0,0.27754991153,0.457524313708,0.383874008862,-0.0736503048457,0,,,,,,Age,-0.162162162162,-0.454176879882,0.116125991138,0,far from boundary,0,0,0,8,4,10,1,0.967567567567,0.0899558203792,0.249900819702,-0.249900819702,0.159944999323,0.871275942014,0.9,0,,,,,,,,0.471692205483,0.163175163694,,0.48145812777,,,,,,,,,,,,,,,,,,,13,0,0,0,0,-0.162162162162
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,14,130303,,,0.583333333333,65.687,4.18490103681,17.717,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 135(0.204157386785) -> 521(1)
""BMI"" - 26(0.196684461928)
""Age"" - 51(0.810810810811)",,0.8,0.795842613215,Diabetes,1,0.896658151287,0.461206551844,0.568347141467,0.107140589623,1,,,,,,Insulin,0.795842613215,0.134625349088,0.068347141467,0,far from boundary,0,1,1,8,4,10,1,0.844829949707,0.0439971594513,0.149773332713,0.149773332713,0.105776173262,0.691914610371,0.9,0,,,,,,,,0.471692205483,0.872258754939,1,0.744584334929,,,,,,,,,,,,,,,,,,,14,0,0,0.795842613215,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,15,130304,,,0.583333333333,10.322,2.33427753973,17.717,"""Glucose"" - 147(0.616731848325)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 293(0.529984327312)
""BMI"" - 34.9(0.509272267491) -> 44.03176(0.83)
""Age"" - 30(0.243243243243)",,0.8,0.320727732509,Diabetes,1,0.1875,0.456284584367,0.557311968725,0.101027384358,1,,,,,,BMI,0.320727732509,0.314994227558,0.057311968725,0,far from boundary,0,1,1,8,4,10,1,0.935854453498,0.104700083858,0.151757866169,0.151757866169,0.0470577823108,0.893974904274,0.9,0,,,,,,,,0.471692205483,0.340608827432,1,0.40594256816,,,,,,,,,,,,,,,,,,,15,0,0,0,0.320727732509,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,16,130305,,,0.583333333333,8.329,2.11974340095,17.717,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 100(1)
""Insulin"" - 240(0.420687948528) -> 472(0.899117380186)
""BMI"" - 57.3(1)
""Age"" - 22(0.027027027027)",,0.8,0.478429431659,Diabetes,1,0.351617380186,0.498825750363,0.54144044559,0.0426146952269,1,,,,,,Insulin,0.478429431659,0.0890720603854,0.04144044559,1,near boundary,0,1,1,8,4,10,1,0.885610340506,0.0975567477394,0.380873107971,0.380873107971,0.283316360231,0.827941030095,0.9,0,,,,,,,,0.471692205483,0.517075825889,1,1.37533240279,,,,,,,,,,,,,,,,,,,16,0,0,0.478429431659,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,17,130306,,,0.583333333333,5.809,1.75940843901,17.717,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 86(0.826086956522)
""Insulin"" - 105(0.142291512002) -> 341(0.628969726965)
""BMI"" - 39.1(0.656785613936)
""Age"" - 42(0.567567567568)",,0.8,0.486678214963,Diabetes,1,0.587392601027,0.47579270031,0.541063407377,0.0652707070678,1,,,,,,Insulin,0.486678214963,0.134114708777,0.041063407377,0,far from boundary,0,1,1,8,4,10,1,0.867343013315,0.0253928635876,0.0896228171463,0.0896228171463,0.0642299535587,0.903847653493,0.9,0,,,,,,,,0.471692205483,0.526306151488,1,0.385900724535,,,,,,,,,,,,,,,,,,,17,0,0,0.486678214963,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,18,130307,,,0.583333333333,5.018,1.61303144794,17.717,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265) -> 322(0.589788006269)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,0.8,0.284583024004,No Diabetes,0,0.413102973428,0.410097907251,0.495225744927,0.0851278376765,1,,,,,,Insulin,0.284583024004,0.299131819175,0.004774255073,0,far from boundary,0,0,1,8,4,10,1,0.943083395199,0.0898788564425,0.010706405593,-0.010706405593,-0.0791724508495,0.863795697184,0.9,0,,,,,,,,0.471692205483,0.300163174313,1,0.462428756509,,,,,,,,,,,,,,,,,,,18,0,0,0.284583024004,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,19,130308,,,0.583333333333,30.262,3.40989280003,17.717,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1) -> 67(0.413043478261)
""Insulin"" - 140(0.214468365916)
""BMI"" - 32.8(0.435515594268)
""Age"" - 45(0.648648648649)",,0.8,0.586956521739,Diabetes,1,0.688940927471,0.466495820489,0.53560783011,0.0691120096204,1,,,,,,Blood Pressure,-0.586956521739,0.117746386761,0.03560783011,0,far from boundary,0,1,1,8,4,10,1,0.938534152277,0.0133659365246,0.0680173576061,0.0680173576061,0.0546514210816,0.928466248906,0.9,0,,,,,,,,0.471692205483,0.638516811884,0,0.907385798703,,,,,,,,,,,,,,,,,,,19,0,-0.586956521739,0,0,0
R_5MWWICk2p3HwIcJ,diabetes,none,Blood Pressure + Insulin,testing,No Diabetes,Diabetes,20,130309,,,0.583333333333,26.114,3.26247156899,17.717,"""Glucose"" - 143(0.582724026526)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 310(0.565041656356)
""BMI"" - 42.4(0.772688957572)
""Age"" - 22(0.027027027027) -> 55(0.918918918919)",,0.8,0.891891891892,Diabetes,1,1.03670293432,0.481679327756,0.739267185164,0.257587857407,1,,,,,,Age,0.891891891892,0.288810628002,0.239267185164,1,near boundary,0,1,0,8,4,10,1,0.941322146642,0.102945766638,0.723668250672,0.723668250672,0.620722484034,0.838969151803,0.9,0,,,,,,,,0.471692205483,0.979737165149,,0.579629117584,,,,,,,,,,,,,,,,,,,20,0,0,0,0,0.891891891892
