participant,domain,xai,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),x_1_changed_in_training_cf_direction,x_2_changed_in_training_cf_direction,x_3_changed_in_training_cf_direction,x_4_changed_in_training_cf_direction,x_5_changed_in_training_cf_direction,dist to nearest training instance (L1 normalized),nearest training instance id,opposite-class centroid distance original (L1 normalized),opposite-class centroid distance new (L1 normalized),opposite-class centroid distance change (new - original),same-class centroid distance original (L1 normalized),participant mean boundary distance new,participant median boundary distance new,participant SD boundary distance new,participant IQR boundary distance new,instance mean boundary distance new,instance median boundary distance new,instance SD boundary distance new,instance testing row count,x_1_absolute_change,x_1_signed_change_toward_training_cf_direction,x_2_absolute_change,x_2_signed_change_toward_training_cf_direction,x_3_absolute_change,x_3_signed_change_toward_training_cf_direction,x_4_absolute_change,x_4_signed_change_toward_training_cf_direction,x_5_absolute_change,x_5_signed_change_toward_training_cf_direction,median response time < 10,x_1 Glucose SHAP change Δφ,x_2 Blood Pressure SHAP change Δφ,x_3 Insulin SHAP change Δφ,x_4 BMI SHAP change Δφ,x_5 Age SHAP change Δφ,x_1 Glucose target-helpful SHAP change,x_2 Blood Pressure target-helpful SHAP change,x_3 Insulin target-helpful SHAP change,x_4 BMI target-helpful SHAP change,x_5 Age target-helpful SHAP change,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,mean(proximity),mean(sparsity),sign dist user CF + original dist,x_1 Glucose original value,x_2 Blood Pressure original value,x_3 Insulin original value,x_4 BMI original value,x_5 Age original value,x_1 Glucose final changed value,x_2 Blood Pressure final changed value,x_3 Insulin final changed value,x_4 BMI final changed value,x_5 Age final changed value
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,17,160206,,,0.5,7.331,1.9921119322,12.461,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013)
""BMI"" - 19.4(0) -> 30.93464(0.37)
""Age"" - 22(0.027027027027)",,0.8,0.37,No Diabetes,0,1.0477391232,2.604494e-11,0.0000160748,0.0000160747,1,,,,0.37,,0,0,0,1,0,0.0000434453,0.4999839252,0,far from boundary,3,0,1,0.9466592449,0.5589463979,0.2413354906,-0.241335491,-0.317610907,0.8685312874,0.9,0,feature contribution,1,0,0.1,,,0,0.3281760161,0.2069040308,,,,1,,0.2873435629,160103,1.6672825352,1.2972825352,-0.37,1.1140512563,0.0943122115,0.0839239531,0.0634677069,0.1007372946,0.2256563117,0.1917100738,0.1691444649,62,,,,,,,0.37,0.37,,,0,,,,-0.17897919,,,,,0.1789791904,,,,,,,0.3281760161,,0.3176109073,103,80,82,19.4,22,,,,30.93464,
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,18,160209,,,0.5,5.117,1.6325683298,12.461,"""Glucose"" - 83(0.0726066995409) -> 125(0.429688828431)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,0.8,0.3570821289,Diabetes,1,0.4695053029,4.0476834e-6,0.915084543,0.9150804954,1,0.3570821289,,,,,1,0,0,0,0,2.5626611396,0.415084543,0,far from boundary,3,1,1,0.9391592185,0.2152198711,0.0758653016,0.0758653016,-0.13935457,0.9068889714,0.9,0,feature contribution,1,0,0.1,,,0,0.3281760161,0.199510465,1,,,,,0.312519945,160104,1.1255613534,0.7684792246,-0.357082129,0.7525102547,0.0943122115,0.0839239531,0.0634677069,0.1007372946,0.1703310018,0.1564387104,0.1245386675,62,0.3570821289,0.3570821289,,,,,,,,,0,-0.242709848,,,,,0.242709848,,,,,,,,,,0.3281760161,,0.2910851728,83,78,71,29.3,36,125,,,,
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,19,160205,,,0.5,3.525,1.2598804363,12.461,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612)
""BMI"" - 19.5(0) -> 31.50408(0.39)
""Age"" - 28(0.189189189189)",,0.8,0.39,No Diabetes,0,0.6360840122,4.5595059e-6,0.0640138047,0.0640092451,1,,,,0.39,,0,0,0,1,0,0.1641262696,0.4359861953,0,far from boundary,3,0,1,0.9588038879,0.2844351188,0.1808987898,-0.18089879,-0.103536329,0.8977533917,0.9,0,feature contribution,1,0,0.1,,,0,0.3281760161,0.2183510654,,,,1,,0.230110317,160103,1.6338507964,1.2438507964,-0.39,0.9211992276,0.0943122115,0.0839239531,0.0634677069,0.1007372946,0.1860650222,0.1443865076,0.1492789479,62,,,,,,,0.39,0.39,,,0,,,,-0.229989098,,,,,0.2299890984,,,,,,,0.3281760161,,0.103536329,100,74,46,19.5,28,,,,31.50408,
R_771uyV9h8uinmh3,diabetes,attribution,testing,No Diabetes,Diabetes,20,160219,,,0.5,3.512,1.2561856758,12.461,"""Glucose"" - 139(0.548716204727)
""Blood Pressure"" - 64(0.347826086957) -> 80(0.695652173913)
""Insulin"" - 140(0.214468365916)
""BMI"" - 28.6(0.288002247822)
""Age"" - 26(0.135135135135)",,0.8,0.347826087,No Diabetes,0,0.5560325373,0.0513636971,0.1530230229,0.1016593258,1,,0.347826087,,,,0,1,0,0,0,0.2922705616,0.3469769771,1,near boundary,3,0,1,0.9652724761,0.0388635659,0.0329472656,-0.032947266,-0.0059163,0.8340568689,0.9,0,feature contribution,1,0,0.1,,,0,0.3281760161,0.1942127534,,1,,,,0.6558026122,160101,1.0918712367,0.8454944251,-0.246376812,0.4744603433,0.0943122115,0.0839239531,0.0634677069,0.1007372946,0.09468298,0.0858376106,0.0646514092,62,,,0.347826087,0.347826087,,,,,,,0,,0,,,,,0,,,,,,,,,0.3281760161,,0.0059163003,139,64,140,28.6,26,,80,,,
R_156Kmlz4ECsrHQR,diabetes,attribution,training,No Diabetes,,1,160110,No Diabetes,1,0.3333333333,9.772,2.2795211534,6.327,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Insulin"" - -51% toward Diabetes
""Blood Pressure"" - -49% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.152173913,0.0999958756,,,0.5849339784,,,180,64,70,34,26,,,,,
R_156Kmlz4ECsrHQR,diabetes,attribution,training,No Diabetes,,2,160109,Diabetes,0,0.3333333333,16.653,2.8125903804,6.327,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)","""Blood Pressure"" - -53% toward Diabetes
""Insulin"" - -47% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.1,0.0999958756,,,0.5849339784,,,191,68,130,30.9,34,,,,,
R_156Kmlz4ECsrHQR,diabetes,attribution,training,No Diabetes,,3,160111,Diabetes,0,0.3333333333,66.701,4.2002199453,6.327,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)","""Insulin"" - -85% toward Diabetes
""Blood Pressure"" - +15% toward No Diabetes",,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1.347826087,0.1484780995,,,0.5849339784,,,103,30,83,43.3,33,,,,,
R_156Kmlz4ECsrHQR,diabetes,attribution,training,Diabetes,,4,160108,No Diabetes,0,0.3333333333,6.778,1.9136820732,6.327,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)","""Insulin"" - -71% toward Diabetes
""Blood Pressure"" - -29% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.5849339784,,,95,82,180,35,43,,,,,
R_156Kmlz4ECsrHQR,diabetes,attribution,training,Diabetes,,5,160107,No Diabetes,0,0.3333333333,6.004,1.7924259138,6.327,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)","""Insulin"" - -73% toward Diabetes
""Blood Pressure"" - -27% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.5849339784,,,100,78,184,36.6,46,,,,,
R_156Kmlz4ECsrHQR,diabetes,attribution,training,Diabetes,,6,160106,No Diabetes,0,0.3333333333,8.381,2.1259672391,6.327,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Insulin"" - -62% toward Diabetes
""Blood Pressure"" - -38% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.5849339784,,,120,80,200,38.9,41,,,,,
R_156Kmlz4ECsrHQR,diabetes,attribution,training,Diabetes,,7,160101,Diabetes,1,0.3333333333,5.91,1.7766458314,6.327,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)","""Glucose"" - -54% toward Diabetes
""BMI"" - -46% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.099982996,,,-0.119415566,,0.5849339784,,,149,68,127,29.3,42,,,,,
R_156Kmlz4ECsrHQR,diabetes,attribution,training,No Diabetes,,8,160105,Diabetes,0,0.3333333333,6.161,1.818239102,6.327,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)","""BMI"" - -53% toward Diabetes
""Glucose"" - -47% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.1360312872,,,0.1756111267,,0.5849339784,,,116,72,87,22.1,37,,,,,
R_156Kmlz4ECsrHQR,diabetes,attribution,training,No Diabetes,,9,160104,No Diabetes,1,0.3333333333,5.11,1.6311994042,6.327,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)","""Glucose"" - -53% toward Diabetes
""BMI"" - -47% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.2805645298,,,0.1000983422,,0.5849339784,,,95,74,73,25.9,36,,,,,
R_156Kmlz4ECsrHQR,diabetes,attribution,training,Diabetes,,10,160100,No Diabetes,0,0.3333333333,6.284,1.8380067204,6.327,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)","""Glucose"" - -58% toward Diabetes
""BMI"" - -42% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.212548886,,,-0.151025569,,0.5849339784,,,186,90,225,34.5,37,,,,,
R_156Kmlz4ECsrHQR,diabetes,attribution,training,Diabetes,,11,160102,Diabetes,1,0.3333333333,5.241,1.6565123198,6.327,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)","""Glucose"" - -66% toward Diabetes
""BMI"" - -34% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.314572352,,,-0.100098342,,0.5849339784,,,187,68,304,37.7,41,,,,,
R_156Kmlz4ECsrHQR,diabetes,attribution,training,No Diabetes,,12,160103,Diabetes,0,0.3333333333,6.37,1.8515994696,6.327,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)","""Glucose"" - -53% toward Diabetes
""BMI"" - -47% toward Diabetes",,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.1020234654,,,0.2950266929,,0.5849339784,,,99,80,64,19.3,30,,,,,
R_156Kmlz4ECsrHQR,diabetes,attribution,testing,Diabetes,No Diabetes,1,160201,,,0.3333333333,24.653,3.2048985969,6.327,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 70(0.478260869565) -> 78(0.652173913043)
""Insulin"" - 200(0.338200115483) -> 308(0.560917264703)
""BMI"" - 36.4(0.561955605507)
""Age"" - 36(0.405405405405) -> 43(0.594594594595)",,0.4,0.5858193819,Diabetes,0,0.8631682229,0.0000100978,0.0000693176,0.0000592197,1,,0.1739130435,0.2227171492,,0.1891891892,0,1,1,0,1,0.0001010887,0.4999306824,0,far from boundary,4,0,0,0.9349293931,0.2811421175,0.1943063944,-0.194306394,-0.086835723,0.9349293931,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,0.3304286272,,0,0,,0,0.4387406549,160102,1.1026266726,1.6884460545,0.5858193819,0.7680003968,0.1372344813,0.123736616,0.0898967392,0.1399043159,0.1364671895,0.1135632332,0.1186592959,62,,,0.1739130435,-0.173913043,0.2227171492,-0.222717149,,,0.1891891892,-0.189189189,0,,0,0.0057110591,,0,,0,0.0057110591,,0,,,,,,0.5849339784,,0.0868357231,187,70,200,36.4,36,,78,308,,43
R_156Kmlz4ECsrHQR,diabetes,attribution,testing,Diabetes,No Diabetes,2,160200,,,0.3333333333,19.816,2.9864896922,6.327,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435) -> 81(0.717391304348)
""Insulin"" - 126(0.18559762435) -> 283(0.509362369051)
""BMI"" - 31.3(0.382832256252) -> 34.06656(0.48)
""Age"" - 37(0.432432432432)",,0.4,0.6165846624,No Diabetes,1,0.8904807019,0.0117860294,0.9016784999,0.8898924705,1,,0.1956521739,0.3237647447,0.0971677437,,0,1,1,1,0,1.4432607958,0.4016784999,0,far from boundary,4,1,1,0.9148035895,0.0980127824,0.0486834544,0.0486834544,-0.049329328,0.8794909033,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,0.3480371887,,0,0,0,,0.3369080806,160101,0.5608415903,1.1774262526,0.6165846624,0.6737290054,0.1372344813,0.123736616,0.0898967392,0.1399043159,0.0942045267,0.0703520035,0.0932843537,62,,,0.1956521739,-0.195652174,0.3237647447,-0.323764745,0.0971677437,-0.097167744,,,0,,0.2598164948,0,-0.084453532,,,0.2598164948,0,-0.084453532,,,,,,,0.5849339784,,0.1466962367,154,72,126,31.3,37,,81,283,34.06656,
R_156Kmlz4ECsrHQR,diabetes,attribution,testing,Diabetes,No Diabetes,3,160203,,,0.3333333333,7.852,2.0607682764,6.327,"""Glucose"" - 161(0.735759224622)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 132(0.197970799307) -> 288(0.519673348181)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",,0.8,0.3217025489,No Diabetes,1,0.5217838872,0.0154053958,0.990190511,0.9747851152,1,,,0.3217025489,,,0,0,1,0,0,3.0300820388,0.490190511,0,near boundary,4,1,1,0.9356594902,0.060551933,0.1213582557,0.1213582557,0.0608063227,0.859472683,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,0.1792609012,,,0,,,0.380934036,160101,0.8886281343,1.2103306831,0.3217025489,1.0295529653,0.1372344813,0.123736616,0.0898967392,0.1399043159,0.1376307562,0.1360897029,0.0972173195,62,,,,,0.3217025489,-0.321702549,,,,,0,,,0.1433747563,,,,,0.1433747563,,,,,,,,0.5849339784,,0.1819101887,161,68,132,25.5,47,,,288,,
R_156Kmlz4ECsrHQR,diabetes,attribution,testing,Diabetes,No Diabetes,4,160204,,,0.3333333333,12.201,2.5015179156,6.327,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 122(0.177348841046) -> 201(0.340262311309)
""BMI"" - 28.9(0.298538915426) -> 35.49016(0.53)
""Age"" - 45(0.648648648649)",,0.6,0.3943745548,No Diabetes,1,0.5943534265,0.0314886929,0.5720952213,0.5406065284,1,,,0.1629134703,0.2314610846,,0,0,1,1,0,1.3707946463,0.0720952213,0,near boundary,4,1,1,0.9216446905,0.0395820491,0.0064672351,0.0064672351,-0.033114814,0.9024947327,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,0.2208548494,,,0,0,,0.352966142,160101,0.5282999156,0.8852107634,0.3569108478,0.7737133544,0.1372344813,0.123736616,0.0898967392,0.1399043159,0.1357575649,0.1167453892,0.0834032193,62,,,,,0.1629134703,-0.16291347,0.2314610846,-0.231461085,,,0,,,-0.337919068,0.3184607645,,,,-0.337919068,0.3184607645,,,,,,,0.5849339784,,0.0460492842,125,70,122,28.9,45,,,201,35.49016,
R_156Kmlz4ECsrHQR,diabetes,attribution,testing,Diabetes,No Diabetes,5,160212,,,0.3333333333,8.532,2.1438238006,6.327,"""Glucose"" - 111(0.310661452134) -> 144(0.591225981976)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266) -> 356(0.659902664357)
""BMI"" - 37.1(0.586541163248)
""Age"" - 56(0.945945945946)",,0.6,0.5878317079,Diabetes,0,0.7878275835,0.0145223684,0.356989076,0.3424667076,1,0.2805645298,,0.3072671781,,,1,0,1,0,0,0.5825931181,0.143010924,0,near boundary,4,0,1,0.9113724152,0.0372518432,0.0131919124,-0.013191912,-0.024059931,0.8027492941,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,0.3315803855,0,,0,,,0.5592181795,160107,1.413928036,1.6673494963,0.2534214602,0.822492173,0.1372344813,0.123736616,0.0898967392,0.1399043159,0.1258676994,0.0853823844,0.1245684753,62,0.2805645298,-0.28056453,,,0.3072671781,-0.307267178,,,,,0,0,,0.1345971947,,,0,,0.1345971947,,,,,,,,0.5849339784,,0.0240599309,111,72,207,37.1,56,144,,356,,
R_156Kmlz4ECsrHQR,diabetes,attribution,testing,Diabetes,No Diabetes,6,160202,,,0.3333333333,12.289,2.5087045533,6.327,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565) -> 79(0.673913043478)
""Insulin"" - 115(0.162913470263) -> 356(0.659902664357)
""BMI"" - 31.1(0.375807811183)
""Age"" - 41(0.540540540541)",,0.6,0.692641368,No Diabetes,1,0.8926202397,0.0226086727,0.9936738174,0.9710651447,1,,0.1956521739,0.4969891941,,,0,1,1,0,0,1.4019739357,0.4936738174,0,near boundary,4,1,1,0.8738525036,0.0569726485,0.0906647451,0.0906647451,0.0336920966,0.8680190372,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,0.3915683757,,0,0,,,0.3625185742,160101,0.4455616254,1.1382029934,0.692641368,0.6388077573,0.1372344813,0.123736616,0.0898967392,0.1399043159,0.1235540605,0.1103595994,0.0985053191,62,,,0.1956521739,-0.195652174,0.4969891941,-0.496989194,,,,,0,,0,-0.07709955,,,,0,-0.07709955,,,,,,,,0.5849339784,,0.1476373936,125,70,115,31.1,41,,79,356,,
R_156Kmlz4ECsrHQR,diabetes,attribution,testing,Diabetes,No Diabetes,7,160213,,,0.3333333333,6.845,1.9235184587,6.327,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 145(0.224779345047) -> 249(0.439247710963)
""BMI"" - 34.5(0.495223377353) -> 43.74704(0.82)
""Age"" - 40(0.513513513514)",,0.6,0.5392449886,Diabetes,0,0.7392408642,0.0076023606,0.0003318457,-0.007270515,0,,,0.2144683659,0.3247766226,,0,0,1,1,0,-0.013482768,0.4996681543,0,far from boundary,4,0,1,0.910002407,0.0929170929,0.252583565,-0.252583565,0.1596664721,0.9004535273,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,0.3037716927,,,0,0,,0.4882968502,160108,1.0591360307,1.5983810193,0.5392449886,0.6105400015,0.1372344813,0.123736616,0.0898967392,0.1399043159,0.1062537727,0.0890795951,0.0943224145,62,,,,,0.2144683659,-0.214468366,0.3247766226,-0.324776623,,,0,,,-0.371418983,0.3110880698,,,,-0.371418983,0.3110880698,,,,,,,0.5849339784,,-0.159666472,117,88,145,34.5,40,,,249,43.74704,
R_156Kmlz4ECsrHQR,diabetes,attribution,testing,Diabetes,No Diabetes,8,160214,,,0.3333333333,9.843,2.2867605426,6.327,"""Glucose"" - 104(0.251147763986) -> 134(0.506206427478)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 156(0.247463499134) -> 293(0.529984327312)
""BMI"" - 29.9(0.33366114077)
""Age"" - 41(0.540540540541)",,0.6,0.5375794917,No Diabetes,1,0.7376737095,0.0040397564,0.9925984077,0.9885586513,1,0.2550586635,,0.2825208282,,,1,0,1,0,0,1.8389069275,0.4925984077,0,near boundary,4,1,1,0.9139887055,0.0501717968,0.1261149763,0.1261149763,0.0759431795,0.8703222033,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,0.3028184426,0,,0,,,0.5233038891,160104,0.75346257,0.8376044377,0.0841418677,0.6879889416,0.1372344813,0.123736616,0.0898967392,0.1399043159,0.1124680075,0.0909241077,0.0865221178,62,0.2550586635,-0.255058663,,,0.2825208282,-0.282520828,,,,,0,0.1511221147,,0,,,0.1511221147,,0,,,,,,,,0.5849339784,,0.1762867732,104,74,156,29.9,41,134,,293,,
R_156Kmlz4ECsrHQR,diabetes,attribution,testing,Diabetes,No Diabetes,9,160210,,,0.3333333333,10.731,2.3731367489,6.327,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875) -> 288(0.519673348181)
""BMI"" - 39.4(0.66732228154) -> 32.35824(0.42)
""Age"" - 43(0.594594594595)",,0.6,0.3978625768,Diabetes,0,0.5978584525,0.0020648162,0.0000162587,-0.002048557,0,,,0.1505402953,-0.247322282,,0,0,1,1,0,-0.005148907,0.4999837413,0,near boundary,4,0,1,0.9193511455,0.066463282,0.2092051334,-0.209205133,0.1427418513,0.8937027961,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,0.2228512249,,,0,1,,0.3303079044,160107,1.2968551404,1.2000731542,-0.096781986,0.6184627556,0.1372344813,0.123736616,0.0898967392,0.1399043159,0.1187173821,0.089538031,0.1047708372,62,,,,,0.1505402953,-0.150540295,0.2473222815,0.2473222815,,,0,,,0.0095336319,0,,,,0.0095336319,0,,,,,,,0.5849339784,,-0.142741851,100,74,215,39.4,43,,,288,32.35824,
R_156Kmlz4ECsrHQR,diabetes,attribution,testing,Diabetes,No Diabetes,10,160211,,,0.3333333333,7.96,2.0744289999,6.327,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655) -> 245(0.430998927658)
""BMI"" - 37.9(0.614638943523) -> 43.46232(0.81)
""Age"" - 40(0.513513513514)",,0.6,0.4325135765,Diabetes,0,0.6324965726,0.0173759568,0.000709218,-0.016666739,0,,,0.23715252,0.1953610565,,0,0,1,1,0,-0.038534603,0.499290782,0,far from boundary,4,0,1,0.9410950229,0.0747170723,0.2157588353,-0.215758835,0.141041763,0.9014772887,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,0.2426837844,,,0,0,,0.4190518464,160106,0.9793735863,1.4118871628,0.4325135765,0.3839051767,0.1372344813,0.123736616,0.0898967392,0.1399043159,0.1017527879,0.0775711114,0.0888267959,62,,,,,0.23715252,-0.23715252,0.1953610565,-0.195361056,,,0,,,-0.329380765,0.2555027035,,,,-0.329380765,0.2555027035,,,,,,,0.5849339784,,-0.141041763,145,80,130,37.9,40,,,245,43.46232,
R_156Kmlz4ECsrHQR,diabetes,attribution,testing,No Diabetes,Diabetes,11,160205,,,0.3333333333,12.64,2.5368663887,6.327,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304) -> 79(0.673913043478)
""Insulin"" - 46(0.0206219582612) -> 172(0.280458632352)
""BMI"" - 19.5(0) -> 28.65688(0.29)
""Age"" - 28(0.189189189189)",,0.4,0.6585323263,No Diabetes,0,0.9046163385,4.5595059e-6,0.0003089528,0.0003043933,1,,0.1086956522,0.2598366741,0.29,,0,1,1,1,0,0.0004622298,0.4996910472,0,far from boundary,4,0,1,0.9384833495,0.2844351188,0.0963709372,-0.096370937,-0.188064182,0.8805975422,0.7,1,feature contribution,0.5,1,0,,,1,0.5849339784,0.3720460066,,1,1,1,,0.230110317,160103,1.6338507964,1.0332894846,-0.600561312,0.9211992276,0.1372344813,0.123736616,0.0898967392,0.1399043159,0.1860650222,0.1443865076,0.1492789479,62,,,0.1086956522,0.1086956522,0.2598366741,0.2598366741,0.29,0.29,,,0,,0,0,-0.162215901,,,0,0,0.1622159015,,,,,,,0.5849339784,,0.1880641816,100,74,46,19.5,28,,79,172,28.65688,
