participant,domain,xai,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),x_1_changed_in_training_cf_direction,x_2_changed_in_training_cf_direction,x_3_changed_in_training_cf_direction,x_4_changed_in_training_cf_direction,x_5_changed_in_training_cf_direction,dist to nearest training instance (L1 normalized),nearest training instance id,opposite-class centroid distance original (L1 normalized),opposite-class centroid distance new (L1 normalized),opposite-class centroid distance change (new - original),same-class centroid distance original (L1 normalized),participant mean boundary distance new,participant median boundary distance new,participant SD boundary distance new,participant IQR boundary distance new,instance mean boundary distance new,instance median boundary distance new,instance SD boundary distance new,instance testing row count,x_1_absolute_change,x_1_signed_change_toward_training_cf_direction,x_2_absolute_change,x_2_signed_change_toward_training_cf_direction,x_3_absolute_change,x_3_signed_change_toward_training_cf_direction,x_4_absolute_change,x_4_signed_change_toward_training_cf_direction,x_5_absolute_change,x_5_signed_change_toward_training_cf_direction,median response time < 10,x_1 Glucose SHAP change Δφ,x_2 Blood Pressure SHAP change Δφ,x_3 Insulin SHAP change Δφ,x_4 BMI SHAP change Δφ,x_5 Age SHAP change Δφ,x_1 Glucose target-helpful SHAP change,x_2 Blood Pressure target-helpful SHAP change,x_3 Insulin target-helpful SHAP change,x_4 BMI target-helpful SHAP change,x_5 Age target-helpful SHAP change,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,mean(proximity),sign dist user CF + original dist
R_61hCu6g2tcWoJo7,diabetes,attribution,testing,Diabetes,No Diabetes,10,160211,,,0.3333333333,19.832,2.9872967947,25.815,"""Glucose"" - 145(0.599727937426) -> 127(0.44669273933)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655) -> 89(0.109296378784)
""BMI"" - 37.9(0.614638943523) -> 26.37912(0.21)
""Age"" - 40(0.513513513514)",,0.4,0.6422241705,No Diabetes,1,0.6422411744,0.0173759568,0.8890819583,0.8717060015,1,-0.153035198,,-0.084550029,-0.404638944,,1,0,1,1,0,1.3573235664,0.3890819583,0,far from boundary,3,1,1,0.9576675465,0.0747170723,0.0490077471,0.0490077471,-0.025709325,0.8994135514,0.9,1,feature contribution,1,0,0.15,,,0,0.591116908,0.3627120055,1,,1,1,,0.4190518464,160106,0.9793735863,0.614038627,-0.365334959,0.3839051767,0.1205993816,0.1242281169,0.0769756439,0.1374304431,0.1017527879,0.0775711114,0.0888267959,62,0.1530351981,0.1530351981,,,0.0845500289,0.0845500289,0.4046389435,0.4046389435,,,0,0.476011742,,0,0.2951690619,,0.476011742,,0,0.2951690619,,,,,,,0.591116908,0.1237248194
R_61hCu6g2tcWoJo7,diabetes,attribution,testing,No Diabetes,Diabetes,11,160208,,,0.3333333333,42.051,3.7388831673,25.815,"""Glucose"" - 126(0.43819078388) -> 183(0.922802244516)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 75(0.0804256372185) -> 346(0.639280706096)
""BMI"" - 25.9(0.193172239393) -> 39.19152(0.66)
""Age"" - 39(0.486486486486)",,0.4,1.5102942901,Diabetes,1,1.3102129518,0.0118459204,0.9999920032,0.9881460828,1,0.4846114606,,0.5588550689,0.4668277606,,1,0,1,1,0,0.6542738652,0.4999920032,0,far from boundary,3,1,1,0.9285011231,0.0900870805,0.2254522699,0.2254522699,0.1353651894,0.9285011231,0.9,1,feature contribution,1,0,0.15,,,0,0.591116908,0.8595534394,1,,1,1,,0.3407626756,160105,0.862526739,0.9513319851,0.0888052461,0.4922175126,0.1205993816,0.1242281169,0.0769756439,0.1374304431,0.1397863527,0.1026645563,0.1172302105,62,0.4846114606,0.4846114606,,,0.5588550689,0.5588550689,0.4668277606,0.4668277606,,,0,-0.603533935,,0,-0.141585818,,0.6035339351,,0,0.1415858177,,,,,,,0.591116908,0.3155393504
R_61hCu6g2tcWoJo7,diabetes,attribution,testing,No Diabetes,Diabetes,12,160217,,,0.3333333333,29.7,3.3911470458,25.815,"""Glucose"" - 112(0.319163407584) -> 176(0.863288556368)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915) -> 240(0.420687948528)
""BMI"" - 34.1(0.481174487216)
""Age"" - 26(0.135135135135)",,0.6,0.8452057394,Diabetes,1,0.8533308514,0.155856768,0.9997749913,0.8439182233,1,0.5441251488,,0.3010805906,,,1,0,1,0,0,0.9984766832,0.4997749913,1,near boundary,3,1,1,0.941788362,0.0307606911,0.205266653,0.205266653,0.174505962,0.9049900287,0.9,1,feature contribution,1,0,0.15,,,0,0.591116908,0.4788888574,1,,1,,,0.7180944147,160110,1.1361562807,1.0628209831,-0.073335298,0.529624304,0.1205993816,0.1242281169,0.0769756439,0.1374304431,0.0922639202,0.0740965138,0.0736682451,62,0.5441251488,0.5441251488,,,0.3010805906,0.3010805906,,,,,0,-0.586142982,,-0.266312766,,,0.5861429818,,0.2663127656,,,,,,,,0.591116908,0.2360273441
R_61hCu6g2tcWoJo7,diabetes,attribution,testing,No Diabetes,Diabetes,13,160206,,,0.3333333333,23.015,3.1361461773,25.815,"""Glucose"" - 103(0.242645808536) -> 166(0.77826900187)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013)
""BMI"" - 19.4(0) -> 32.35824(0.42)
""Age"" - 22(0.027027027027)",,0.6,0.9556231933,Diabetes,1,0.5621159299,2.604494e-11,0.99397327,0.99397327,1,0.5356231933,,,0.42,,1,0,0,1,0,1.0401309605,0.49397327,0,far from boundary,3,1,1,0.9174300079,0.5589463979,0.1772247953,0.1772247953,-0.381721603,0.8685259628,0.9,1,feature contribution,1,0,0.15,,,0,0.591116908,0.5420864781,1,,,1,,0.2873435629,160103,1.6672825352,1.1622629807,-0.505019554,1.1140512563,0.1205993816,0.1242281169,0.0769756439,0.1374304431,0.2256563117,0.1917100738,0.1691444649,62,0.5356231933,0.5356231933,,,,,0.42,0.42,,,0,-0.60035372,,,-0.17897919,,0.6003537204,,,0.1789791904,,,,,,,0.591116908,0.7361711932
R_61hCu6g2tcWoJo7,diabetes,attribution,testing,No Diabetes,Diabetes,14,160218,,,0.3333333333,14.571,2.679033252,25.815,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304) -> 86(0.826086956522)
""Insulin"" - 193(0.3237647447) -> 356(0.659902664357)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486)",,0.6,0.5970074849,No Diabetes,0,0.7970888232,0.0239115963,0.0046375234,-0.019274073,0,,0.2608695652,0.3361379197,,,0,1,1,0,0,-0.032284475,0.4953624766,0,far from boundary,3,0,1,0.880598503,0.0818222237,0.1458327399,-0.14583274,0.0640105162,0.826828725,0.9,1,feature contribution,1,0,0.15,,,0,0.591116908,0.3368321573,,1,1,,,0.3901305655,160101,0.5082740208,0.9032425021,0.3949684813,0.7356625016,0.1205993816,0.1242281169,0.0769756439,0.1374304431,0.0881326827,0.0710283616,0.0742651953,62,,,0.2608695652,0.2608695652,0.3361379197,0.3361379197,,,,,0,,0,-0.013050259,,,,0,0.0130502592,,,,,,,,0.591116908,-0.064010516
R_61hCu6g2tcWoJo7,diabetes,attribution,testing,No Diabetes,Diabetes,15,160219,,,0.3333333333,29.889,3.3974905197,25.815,"""Glucose"" - 139(0.548716204727) -> 174(0.846284645468)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 140(0.214468365916)
""BMI"" - 28.6(0.288002247822) -> 37.4832(0.6)
""Age"" - 26(0.135135135135)",,0.6,0.6095661929,Diabetes,1,0.6175759588,0.0513636971,0.8216320391,0.770268342,1,0.2975684407,,,0.3119977522,,1,0,0,1,0,1.2636336316,0.3216320391,1,near boundary,3,1,1,0.9364593648,0.0388635659,0.0321711182,0.0321711182,-0.006692448,0.9364593648,0.9,1,feature contribution,1,0,0.15,,,0,0.591116908,0.3440201556,1,,,1,,0.6558026122,160101,1.0918712367,1.2199561729,0.1280849362,0.4744603433,0.1205993816,0.1242281169,0.0769756439,0.1374304431,0.09468298,0.0858376106,0.0646514092,62,0.2975684407,0.2975684407,,,,,0.3119977522,0.3119977522,,,0,-0.248462753,,,-0.379585364,,0.248462753,,,0.3795853638,,,,,,,0.591116908,0.0710346841
R_61hCu6g2tcWoJo7,diabetes,attribution,testing,No Diabetes,Diabetes,16,160205,,,0.3333333333,13.105,2.5729938368,25.815,"""Glucose"" - 100(0.217139942187) -> 172(0.829280734569)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612)
""BMI"" - 19.5(0)
""Age"" - 28(0.189189189189)",,0.8,0.6121407924,Diabetes,1,0.3660567802,4.5595059e-6,0.9798910277,0.9798864682,1,0.6121407924,,,,,1,0,0,0,0,1.600753422,0.4798910277,0,far from boundary,3,1,1,0.9015144284,0.2844351188,0.1212791871,0.1212791871,-0.163155932,0.8315497781,0.9,1,feature contribution,1,0,0.15,,,0,0.591116908,0.345493732,1,,,,,0.230110317,160103,1.6338507964,1.5743371082,-0.059513688,0.9211992276,0.1205993816,0.1242281169,0.0769756439,0.1374304431,0.1860650222,0.1443865076,0.1492789479,62,0.6121407924,0.6121407924,,,,,,,,,0,-0.627112421,,,,,0.6271124213,,,,,,,,,,0.591116908,0.4057143059
R_61hCu6g2tcWoJo7,diabetes,attribution,testing,No Diabetes,Diabetes,17,160215,,,0.3333333333,9.374,2.2379398995,25.815,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828) -> 371(0.690835601749)
""BMI"" - 33.8(0.470637819612)
""Age"" - 27(0.162162162162)",,0.8,0.5464818939,Diabetes,1,0.5464690144,0.0776241236,0.9230991105,0.8454749868,1,,,0.5464818939,,,0,0,1,0,0,1.5471235117,0.4230991105,1,near boundary,3,1,1,0.8942468989,0.0606767912,0.0378310624,0.0378310624,-0.022845729,0.7445295738,0.9,1,feature contribution,1,0,0.15,,,0,0.591116908,0.307913748,,,1,,,0.7308702369,160110,1.2263228376,1.3713639441,0.1450411064,0.6337174719,0.1205993816,0.1242281169,0.0769756439,0.1374304431,0.1012295016,0.0830815403,0.0652364124,62,,,,,0.5464818939,0.5464818939,,,,,0,,,-0.527886483,,,,,0.5278864825,,,,,,,,0.591116908,0.0985078536
R_61hCu6g2tcWoJo7,diabetes,attribution,testing,No Diabetes,Diabetes,18,160209,,,0.3333333333,12.61,2.53449015,25.815,"""Glucose"" - 83(0.0726066995409)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914) -> 375(0.699084385053)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,0.8,0.6269075311,No Diabetes,0,0.5144843571,4.0476834e-6,0.0315771002,0.0315730525,1,,,0.6269075311,,,0,0,1,0,0,0.0503631731,0.4684228998,0,far from boundary,3,0,1,0.8746184938,0.2152198711,0.0604384189,-0.060438419,-0.154781452,0.8137642614,0.9,1,feature contribution,1,0,0.15,,,0,0.591116908,0.3539455005,,,1,,,0.312519945,160104,1.1255613534,1.2066743893,0.0811130358,0.7525102547,0.1205993816,0.1242281169,0.0769756439,0.1374304431,0.1703310018,0.1564387104,0.1245386675,62,,,,,0.6269075311,0.6269075311,,,,,0,,,-0.036778267,,,,,0.0367782669,,,,,,,,0.591116908,0.1547814522
R_61hCu6g2tcWoJo7,diabetes,attribution,testing,No Diabetes,Diabetes,19,160207,,,0.3333333333,10.533,2.3545131859,25.815,"""Glucose"" - 89(0.123618432239) -> 164(0.761265090971)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 85(0.10104759548)
""BMI"" - 30.4(0.351222253442)
""Age"" - 38(0.459459459459)",,0.8,0.6376466587,Diabetes,1,0.6985149371,3.0657169e-6,0.9987699495,0.9987668837,1,0.6376466587,,,,,1,0,0,0,0,1.5663328116,0.4987699495,0,far from boundary,3,1,1,0.9253203643,0.2041352752,0.1783129102,0.1783129102,-0.025822365,0.901736221,0.9,1,feature contribution,1,0,0.15,,,0,0.591116908,0.3600920587,1,,,,,0.2878621507,160104,1.0254541454,0.8044033037,-0.221050842,0.6710560297,0.1205993816,0.1242281169,0.0769756439,0.1374304431,0.1643015192,0.1573915557,0.1165105383,62,0.6376466587,0.6376466587,,,,,,,,,0,-0.66824395,,,,,0.6682439504,,,,,,,,,,0.591116908,0.3824481854
R_61hCu6g2tcWoJo7,diabetes,attribution,testing,No Diabetes,Diabetes,20,160216,,,0.3333333333,13.334,2.5903171642,25.815,"""Glucose"" - 151(0.650739670124) -> 173(0.837782690019)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 120(0.173224449394)
""BMI"" - 35.5(0.530345602697)
""Age"" - 28(0.189189189189)",,0.8,0.1870430199,No Diabetes,0,0.3871372377,0.0575860455,0.0466735632,-0.010912482,0,0.1870430199,,,,,1,0,0,0,0,-0.058342099,0.4533264368,1,near boundary,3,0,1,0.962591396,0.0348212788,0.0395533114,-0.039553311,0.0047320326,0.9374321735,0.9,1,feature contribution,1,0,0.15,,,0,0.591116908,0.1021882869,1,,,,,0.4998821523,160110,0.9854249236,1.1724679435,0.1870430199,0.7084704117,0.1205993816,0.1242281169,0.0769756439,0.1374304431,0.1006419752,0.0680979092,0.0946611829,62,0.1870430199,0.1870430199,,,,,,,,,0,0,,,,,0,,,,,,,,,,0.591116908,-0.004732033
R_6KDvslaxG4W04I9,diabetes,counterfactual,training,No Diabetes,,1,160111,Diabetes,0,0.6666666667,42.194,3.7422780308,12.357,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)","""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0) -> 92(0.95652173913)
""Insulin"" - 83(0.0969232038274) -> 155(0.245401303308)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,1.347826087,0.1484780995,,,0.608266871,
R_6KDvslaxG4W04I9,diabetes,counterfactual,training,No Diabetes,,2,160109,Diabetes,0,0.6666666667,17.73,2.8752581201,12.357,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)","""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696) -> 72.6(0.534782608696)
""Insulin"" - 130(0.193846407655) -> 178.49(0.293842283263)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.1,0.0999958756,,,0.608266871,
R_6KDvslaxG4W04I9,diabetes,counterfactual,training,Diabetes,,3,160106,No Diabetes,0,0.6666666667,30.088,3.4041264212,12.357,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 75.4(0.595652173913)
""Insulin"" - 200(0.338200115483) -> 151.51(0.238204239875)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.608266871,
R_6KDvslaxG4W04I9,diabetes,counterfactual,training,Diabetes,,4,160108,Diabetes,1,0.6666666667,11.297,2.4245372037,12.357,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)","""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783) -> 77.4(0.639130434783)
""Insulin"" - 180(0.296956198961) -> 131.51(0.196960323352)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.608266871,
R_6KDvslaxG4W04I9,diabetes,counterfactual,training,Diabetes,,5,160107,Diabetes,1,0.6666666667,17.017,2.8342128444,12.357,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)","""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043) -> 73.4(0.552173913043)
""Insulin"" - 184(0.305204982265) -> 135.51(0.205209106657)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,-0.1,-0.099995876,,,0.608266871,
R_6KDvslaxG4W04I9,diabetes,counterfactual,training,No Diabetes,,6,160110,No Diabetes,1,0.6666666667,8.998,2.1970023304,12.357,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957) -> 71(0.5)
""Insulin"" - 70(0.0701146580879) -> 118.49(0.170110533696)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.152173913,0.0999958756,,,0.608266871,
R_6KDvslaxG4W04I9,diabetes,counterfactual,training,No Diabetes,,7,160105,No Diabetes,1,0.6666666667,12.752,2.545688122,12.357,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)","""Glucose"" - 116(0.353171229383) -> 132(0.489202516579)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851) -> 27.1(0.235318909806)
""Age"" - 37(0.432432432432)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.1360312872,,,0.1756111267,,0.608266871,
R_6KDvslaxG4W04I9,diabetes,counterfactual,training,No Diabetes,,8,160104,No Diabetes,1,0.6666666667,11.962,2.4817349586,12.357,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)","""Glucose"" - 95(0.174630164938) -> 128(0.45519469478)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393) -> 28.75(0.293270581624)
""Age"" - 36(0.405405405405)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.2805645298,,,0.1000983422,,0.608266871,
R_6KDvslaxG4W04I9,diabetes,counterfactual,training,Diabetes,,9,160101,Diabetes,1,0.6666666667,13.193,2.5796863859,12.357,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)","""Glucose"" - 149(0.633735759225) -> 137.24(0.533752763136)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 25.9(0.193172239393)
""Age"" - 42(0.567567567568)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.099982996,,,-0.119415566,,0.608266871,
R_6KDvslaxG4W04I9,diabetes,counterfactual,training,Diabetes,,10,160102,Diabetes,1,0.6666666667,7.576,2.0249853559,12.357,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)","""Glucose"" - 187(0.956810066315) -> 150(0.642237714674)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455) -> 34.85(0.507516156224)
""Age"" - 41(0.540540540541)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.314572352,,,-0.100098342,,0.608266871,
R_6KDvslaxG4W04I9,diabetes,counterfactual,training,Diabetes,,11,160100,Diabetes,1,0.6666666667,6.703,1.9025551874,12.357,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)","""Glucose"" - 186(0.948308110865) -> 161(0.735759224622)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353) -> 30.2(0.344197808373)
""Age"" - 37(0.432432432432)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,-0.212548886,,,-0.151025569,,0.608266871,
R_6KDvslaxG4W04I9,diabetes,counterfactual,training,No Diabetes,,12,160103,Diabetes,0,0.6666666667,5.455,1.6965326193,12.357,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)","""Glucose"" - 99(0.208637986737) -> 111(0.310661452134)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0) -> 27.7(0.256392245013)
""Age"" - 30(0.243243243243)",,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0.1020234654,,,0.2950266929,,0.608266871,
R_6KDvslaxG4W04I9,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,160210,,,0.6666666667,15.051,2.7114444342,12.357,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304) -> 59(0.239130434783)
""Insulin"" - 215(0.369133052875) -> 138(0.210343974264)
""BMI"" - 39.4(0.66732228154) -> 31.50408(0.39)
""Age"" - 43(0.594594594595)",,0.4,0.7621983167,No Diabetes,1,0.5622024411,0.0020648162,0.9999991498,0.9979343336,1,,-0.326086957,-0.158789079,-0.277322282,,0,1,1,1,0,1.3092843579,0.4999991498,0,near boundary,2,1,1,0.9367547776,0.066463282,0.1589205333,0.1589205333,0.0924572513,0.8521257267,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,0.2538180226,,1,1,1,,0.3303079044,160107,1.2968551404,0.9114684179,-0.385386722,0.6184627556,0.1467619973,0.1168820047,0.0906290902,0.1206584093,0.1187173821,0.089538031,0.1047708372,62,,,0.3260869565,0.3260869565,0.1587890786,0.1587890786,0.2773222815,0.2773222815,,,0,,0,0.5188030029,0,,,0,0.5188030029,0,,,,,,,0.608266871,0.2253838153
R_6KDvslaxG4W04I9,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,160200,,,0.6666666667,6.308,1.8418186691,12.357,"""Glucose"" - 154(0.676245536473) -> 110(0.302159496684)
""Blood Pressure"" - 72(0.521739130435) -> 60(0.260869565217)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)",,0.6,0.634955605,No Diabetes,1,0.3610595654,0.0117860294,0.9996915333,0.9879055039,1,-0.37408604,-0.260869565,,,,1,1,0,0,0,1.5558654748,0.4996915333,0,far from boundary,2,1,1,0.9510842849,0.0980127824,0.122604802,0.122604802,0.0245920197,0.8574137825,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,0.2112681097,1,1,,,,0.3369080806,160101,0.5608415903,0.6106334772,0.0497918869,0.6737290054,0.1467619973,0.1168820047,0.0906290902,0.1206584093,0.0942045267,0.0703520035,0.0932843537,62,0.3740860398,0.3740860398,0.2608695652,0.2608695652,,,,,,,0,0.4417255366,0.424724639,,,,0.4417255366,0.424724639,,,,,,,,,0.608266871,0.2206175844
R_6KDvslaxG4W04I9,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,160213,,,0.6666666667,3.128,1.1403938227,12.357,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 88(0.869565217391) -> 55(0.152173913043)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353)
""Age"" - 40(0.513513513514)",,0.8,0.7173913043,No Diabetes,1,0.71738718,0.0076023606,0.9994256768,0.9918233162,1,,-0.717391304,,,,0,1,0,0,0,1.3825415923,0.4994256768,0,far from boundary,2,1,1,0.9090297848,0.0929170929,0.0890795951,0.0890795951,-0.003837498,0.8343039158,0.7,0,feature contribution,1,1,0.25,,,0,0.608266871,0.2388345753,,1,,,,0.4882968502,160108,1.0591360307,0.8924693641,-0.166666667,0.6105400015,0.1467619973,0.1168820047,0.0906290902,0.1206584093,0.1062537727,0.0890795951,0.0943224145,62,,,0.7173913043,0.7173913043,,,,,,,0,,0.1500341324,,,,,0.1500341324,,,,,,,,,0.608266871,0.1819966881
