row_id,peak_temperature_c,heating_rate_c_min,soak_time_min,cooling_rate_c_min,body_moisture_pct,pressing_pressure_mpa,green_density_g_cm3,particle_d50_um,feldspar_pct,target
1676,1215.8,5.77,45.5,3.63,6.35,33.1,1.888,12.22,22.07,1
1677,1193.6,8.62,41.2,6.02,5.5,34.9,1.877,16.74,25.18,1
1678,1185.4,5.92,39.4,7.07,5.24,27.2,1.834,18.41,19.79,0
1679,1169.4,7.61,31.2,4.7,4.42,25.3,1.818,12.15,21.42,0
1680,1164.5,9.59,49.7,8.79,6.01,28.2,1.848,18.57,23.32,1
1681,1167.1,7.05,43.2,5.78,5.27,26.5,1.823,17.9,26.23,0
1682,1180.1,4.57,31.8,7.66,6.93,32.7,1.816,16.76,28.21,0
1683,1155.6,8.14,47.1,9.09,4.95,24.0,1.826,10.36,17.89,0
1684,1204.8,5.66,23.6,7.91,6.31,30.2,1.793,11.47,20.32,0
1685,1153.3,7.55,49.8,5.32,5.24,22.8,1.756,10.05,18.96,0
1686,1169.1,8.2,30.6,7.33,6.89,24.6,1.772,12.13,22.18,1
1687,1211.2,5.15,21.4,8.05,4.06,27.0,1.849,12.28,23.77,1
1688,1181.8,5.84,40.1,7.75,4.74,27.9,1.83,15.79,22.06,0
1689,1250.0,5.66,42.7,5.73,7.52,29.9,1.813,13.23,19.43,1
1690,1202.3,3.57,35.7,9.92,6.38,26.2,1.783,13.31,21.36,1
1691,1216.0,4.6,48.0,6.08,6.92,26.4,1.786,15.18,25.64,1
1692,1209.2,8.87,41.2,9.51,5.07,31.7,1.847,12.74,17.06,1
1693,1195.8,9.46,56.0,6.21,5.84,28.1,1.816,15.51,22.44,1
1694,1189.2,8.75,41.9,6.37,4.95,31.6,1.833,15.07,20.74,1
1695,1195.0,4.36,49.8,6.33,5.52,30.5,1.833,13.8,22.38,1
1696,1181.3,8.22,38.5,5.4,6.79,30.5,1.824,9.4,22.98,1
1697,1197.5,10.44,40.9,7.96,5.72,31.8,1.883,12.05,21.59,1
1698,1176.9,7.43,36.5,4.73,4.56,32.3,1.859,10.79,24.73,0
1699,1195.8,7.26,43.9,6.89,4.75,35.1,1.882,15.24,23.46,1
1700,1154.6,6.92,48.1,6.91,5.59,28.3,1.801,11.87,23.19,1
1701,1187.0,8.85,28.7,8.02,5.01,36.6,1.904,12.79,21.49,0
1702,1160.0,5.21,45.4,6.76,6.51,27.2,1.796,10.96,25.0,0
1703,1154.1,5.52,43.4,4.47,5.3,22.5,1.76,10.35,15.43,0
1704,1172.9,10.07,39.5,9.04,6.73,34.7,1.847,14.38,22.65,1
1705,1194.0,8.18,29.6,3.67,6.61,35.8,1.839,14.55,21.12,0
1706,1197.7,10.21,38.2,5.96,5.22,33.9,1.906,14.68,23.85,1
1707,1203.6,7.41,28.7,6.34,5.14,26.6,1.841,17.07,24.75,1
1708,1192.9,8.17,30.7,7.96,5.39,20.2,1.764,14.2,19.59,1
1709,1194.4,8.03,40.7,6.9,5.58,24.2,1.796,16.27,26.24,1
1710,1191.3,8.91,28.1,6.98,4.74,38.3,1.91,17.34,19.19,0
1711,1174.1,5.54,37.1,5.1,6.05,31.7,1.875,9.21,22.86,0
1712,1167.3,7.53,39.4,6.19,4.94,33.2,1.887,12.38,27.76,0
1713,1178.8,8.58,33.1,6.96,6.68,29.9,1.825,15.57,23.91,1
1714,1214.3,7.64,61.7,6.44,6.7,40.6,1.885,13.93,22.04,1
1715,1192.3,7.23,34.7,8.13,5.2,31.5,1.842,17.42,25.83,1
1716,1181.6,5.8,34.2,5.26,4.6,39.2,1.9,11.83,17.57,0
1717,1250.0,9.71,43.9,7.31,5.72,34.7,1.847,13.68,22.13,1
1718,1204.7,9.38,52.5,8.11,5.93,40.6,1.887,15.12,26.1,1
1719,1201.1,7.0,50.5,8.81,5.96,23.5,1.836,11.6,22.6,1
1720,1172.5,7.59,44.4,6.05,6.52,30.7,1.842,12.86,15.58,0
1721,1174.8,6.94,39.8,6.18,5.64,36.5,1.882,12.73,28.74,0
1722,1197.0,8.99,35.4,5.31,6.49,39.1,1.886,10.17,17.63,0
1723,1172.4,6.16,67.3,6.18,5.84,29.8,1.842,14.39,23.34,1
1724,1174.6,7.55,44.8,7.63,5.62,34.8,1.849,15.31,24.41,1
1725,1189.5,5.55,45.3,7.17,6.52,23.9,1.775,11.04,21.34,1
1726,1169.8,8.47,18.6,5.66,5.51,28.2,1.847,13.52,23.14,0
1727,1202.3,4.78,41.8,5.02,6.02,31.2,1.816,14.5,26.49,1
1728,1195.9,7.0,31.7,5.18,6.26,28.3,1.811,13.22,26.73,0
1729,1191.5,3.11,54.2,6.9,6.07,30.7,1.811,13.8,19.62,0
1730,1179.6,9.54,29.6,5.2,4.28,29.8,1.851,12.32,20.04,0
1731,1183.5,7.49,56.4,4.94,6.44,33.0,1.831,15.05,17.4,1
1732,1191.7,7.8,52.0,7.59,5.74,36.1,1.841,14.26,25.26,1
1733,1169.0,9.47,34.0,7.7,6.52,38.3,1.886,10.93,17.96,0
1734,1178.0,7.16,40.7,5.59,5.7,32.6,1.857,16.06,25.01,0
1735,1205.5,10.44,17.1,9.3,6.17,33.3,1.845,18.6,18.4,1
1736,1186.2,6.47,41.6,3.1,6.91,34.5,1.831,12.31,17.64,0
1737,1199.2,7.96,34.9,7.37,5.05,37.5,1.858,17.17,23.6,1
1738,1218.5,7.21,35.2,6.23,5.7,32.8,1.829,13.88,22.9,1
1739,1184.0,9.27,38.6,7.7,4.95,41.7,1.913,14.9,22.74,0
1740,1170.2,6.46,61.4,8.56,6.22,36.0,1.853,15.86,17.36,0
1741,1198.1,9.02,27.4,4.57,7.48,33.7,1.806,14.4,27.24,1
1742,1165.2,9.32,57.1,6.02,5.87,36.1,1.844,11.27,19.2,0
1743,1195.9,8.05,52.2,8.19,5.15,28.7,1.841,9.42,20.8,1
1744,1159.0,4.78,51.7,6.1,4.76,30.3,1.823,11.73,19.45,0
1745,1185.5,10.07,28.1,4.53,4.83,25.6,1.808,12.97,22.25,0
1746,1156.9,8.51,37.5,6.08,5.55,34.6,1.901,12.96,23.81,0
1747,1148.0,7.43,50.5,5.77,6.18,34.8,1.843,14.38,26.65,0
1748,1137.2,6.23,46.8,7.52,5.9,36.0,1.839,13.71,27.52,0
1749,1229.0,5.5,45.2,5.42,4.96,31.3,1.86,11.72,25.07,1
1750,1170.7,6.55,39.8,5.41,6.17,26.9,1.781,16.41,22.4,0
1751,1248.1,6.52,48.8,5.83,5.62,30.1,1.829,13.06,23.52,1
1752,1181.6,5.44,35.7,6.45,4.96,29.6,1.865,11.61,17.09,0
1753,1191.3,6.2,47.3,2.0,5.66,31.4,1.841,11.1,19.98,0
1754,1130.1,8.38,44.6,4.97,5.58,33.1,1.887,10.06,19.63,0
1755,1179.4,7.49,48.0,7.62,4.3,31.2,1.858,10.69,22.8,1
1756,1160.3,8.31,36.5,3.92,5.4,33.6,1.828,14.61,20.4,0
1757,1205.5,8.18,28.3,4.42,7.31,27.8,1.801,13.7,20.68,1
1758,1225.9,9.33,43.1,5.18,4.9,31.9,1.867,13.23,19.87,1
1759,1209.9,8.7,54.3,7.52,6.28,31.7,1.866,10.36,22.78,1
1760,1229.9,9.82,66.9,3.55,3.9,30.4,1.882,15.79,20.59,1
1761,1194.4,5.21,36.3,6.08,5.37,32.9,1.88,17.38,22.14,0
1762,1196.3,7.3,61.0,6.24,5.7,26.0,1.779,10.18,22.83,1
1763,1205.4,6.62,32.2,4.73,6.06,35.3,1.884,15.83,15.38,0
1764,1164.2,9.37,32.5,7.17,4.7,31.7,1.864,13.1,19.57,0
1765,1197.8,8.73,38.2,7.96,6.18,30.7,1.838,19.03,20.28,1
1766,1213.7,10.38,53.1,5.81,6.77,37.2,1.852,10.33,26.46,1
1767,1162.1,8.2,58.8,5.57,7.2,35.1,1.853,10.41,21.69,0
1768,1190.1,6.86,38.9,3.92,5.59,31.5,1.845,13.35,24.37,0
1769,1175.3,7.25,35.3,6.74,6.16,34.6,1.854,14.62,22.19,0
1770,1237.6,6.08,35.9,8.15,4.04,27.9,1.859,15.94,21.11,1
1771,1219.0,6.83,49.1,6.68,5.45,32.4,1.848,9.82,24.58,1
1772,1192.4,5.71,56.2,6.23,5.23,27.2,1.845,15.28,20.37,0
1773,1193.3,7.21,36.1,5.53,6.33,23.8,1.802,11.9,20.36,1
1774,1177.6,5.9,45.5,5.55,7.69,30.3,1.807,10.52,21.13,0
1775,1168.3,8.36,51.5,7.03,5.87,26.9,1.796,10.5,22.07,1
1776,1196.9,6.22,24.8,6.02,5.17,35.7,1.934,15.02,24.17,0
1777,1186.6,7.75,42.2,4.43,5.86,27.8,1.821,18.07,27.32,1
1778,1243.9,6.85,42.5,8.78,5.84,25.7,1.825,10.05,20.23,1
1779,1195.1,5.96,31.6,7.81,6.14,33.2,1.818,11.95,18.54,0
1780,1176.8,8.52,26.8,7.25,7.29,33.7,1.864,17.12,20.64,1
1781,1194.8,6.65,37.1,5.72,5.15,28.2,1.837,15.52,22.24,0
1782,1230.8,7.7,64.4,4.52,4.52,28.1,1.863,11.79,26.7,1
1783,1235.1,7.7,35.7,7.7,6.17,34.2,1.859,12.65,21.96,1
1784,1194.0,7.25,46.9,5.03,5.82,38.0,1.896,10.33,20.95,0
1785,1184.4,10.01,40.4,3.32,6.17,33.2,1.828,13.78,19.34,0
1786,1214.0,9.6,37.9,9.29,6.04,31.1,1.846,10.57,21.48,1
1787,1150.1,5.27,37.1,9.21,5.88,29.1,1.857,15.08,18.98,0
1788,1169.7,6.49,28.5,8.43,5.17,30.4,1.826,18.91,18.6,0
1789,1172.6,7.77,35.8,4.51,5.43,30.1,1.828,13.49,15.09,0
1790,1197.3,5.01,52.1,7.75,6.45,31.8,1.846,10.89,20.75,0
1791,1198.0,6.3,38.8,5.7,5.1,26.0,1.807,11.57,23.94,1
1792,1207.5,6.75,23.5,6.57,5.69,34.7,1.876,14.72,22.51,0
1793,1160.4,7.84,52.4,6.14,4.96,35.0,1.887,17.03,26.83,1
1794,1176.8,4.62,40.3,4.15,6.88,19.5,1.788,12.75,19.56,0
1795,1200.6,6.97,36.9,4.4,6.3,33.8,1.864,16.28,22.27,1
1796,1214.6,5.8,46.8,8.1,6.04,38.8,1.914,11.6,20.19,1
1797,1182.7,5.89,27.0,6.11,6.08,30.9,1.855,12.48,23.25,0
1798,1196.1,9.46,40.8,7.66,7.25,32.4,1.827,13.68,22.29,1
1799,1235.2,9.14,28.0,4.37,6.22,29.2,1.796,8.79,19.23,1
1800,1219.3,4.45,20.2,6.75,6.66,22.0,1.779,15.36,23.82,1
1801,1138.4,9.56,20.0,4.53,6.67,35.5,1.867,14.01,26.02,0
1802,1189.1,4.38,38.4,5.48,5.81,37.7,1.868,16.78,21.9,0
1803,1167.8,5.7,32.9,7.96,7.13,35.7,1.9,9.92,25.36,0
1804,1215.7,6.6,36.6,7.09,6.04,35.3,1.856,11.43,21.72,1
1805,1205.1,8.09,39.8,6.45,5.01,25.3,1.803,11.84,25.83,1
1806,1173.9,6.98,46.1,7.44,6.7,35.7,1.846,13.05,19.06,0
1807,1170.4,6.47,44.5,6.25,5.52,26.4,1.803,12.75,21.27,1
1808,1173.9,9.14,37.8,6.73,5.67,32.6,1.836,16.31,22.22,0
1809,1201.2,6.04,22.4,7.55,7.31,25.1,1.769,15.49,22.78,1
1810,1196.4,10.13,41.9,8.03,4.8,30.5,1.833,11.86,16.88,1
1811,1169.4,6.99,45.0,7.58,6.45,26.8,1.799,14.55,24.83,0
1812,1149.6,7.41,37.6,5.71,5.44,35.6,1.907,13.06,22.66,0
1813,1212.5,4.78,31.3,5.5,5.64,25.0,1.841,15.91,21.89,0
1814,1169.9,7.25,47.8,5.66,6.44,31.1,1.818,13.75,28.3,0
1815,1148.0,8.0,30.0,4.58,5.2,33.4,1.838,10.44,20.74,0
1816,1167.0,5.31,28.0,5.93,6.44,29.7,1.8,13.78,19.36,0
1817,1218.4,7.0,29.6,3.48,6.52,35.9,1.86,14.7,20.36,1
1818,1210.1,9.22,42.3,7.07,6.71,29.0,1.853,15.62,24.22,1
1819,1165.6,9.48,48.3,6.86,6.65,28.5,1.845,15.78,27.67,1
1820,1179.8,8.01,44.8,3.12,7.11,32.2,1.801,12.03,19.92,0
1821,1165.7,6.41,44.1,7.03,4.11,33.0,1.891,12.32,17.4,0
1822,1183.1,7.78,53.4,6.35,6.21,35.4,1.818,14.83,20.98,0
1823,1216.3,8.25,26.6,5.76,5.81,34.2,1.874,14.11,25.19,1
1824,1159.2,7.69,15.8,5.23,4.11,37.5,1.893,12.89,26.07,0
1825,1175.5,8.46,26.8,7.35,5.88,32.9,1.847,6.83,17.7,0
1826,1199.2,4.12,39.4,9.8,6.0,25.7,1.825,7.37,23.46,1
1827,1177.6,8.95,41.7,5.7,6.38,27.7,1.837,13.51,24.08,0
1828,1169.4,5.06,52.0,4.2,5.88,27.4,1.779,17.65,22.11,0
1829,1147.3,5.66,48.1,5.75,7.56,24.5,1.777,12.36,22.83,0
1830,1176.8,11.3,35.8,6.41,6.51,34.3,1.862,17.41,23.28,1
1831,1171.5,10.47,29.2,6.91,6.07,29.0,1.802,9.71,23.92,1
1832,1192.1,8.35,27.7,5.05,5.52,26.5,1.816,14.68,25.48,1
1833,1171.1,10.96,52.6,6.01,5.78,33.0,1.859,20.56,20.38,1
1834,1169.3,7.41,22.0,5.04,5.79,31.3,1.867,17.49,24.77,1
1835,1183.8,11.32,35.9,9.39,6.97,29.8,1.834,12.29,24.46,1
1836,1123.0,7.82,47.3,5.99,4.98,24.1,1.795,11.95,17.81,0
1837,1230.0,9.22,17.6,7.53,6.06,29.3,1.864,13.73,20.46,1
1838,1198.4,6.84,33.6,7.47,4.91,35.5,1.848,11.86,26.29,1
1839,1159.0,7.87,37.8,4.26,6.43,26.4,1.787,8.94,22.23,0
1840,1210.4,7.09,52.2,5.6,6.27,31.6,1.845,13.32,26.09,1
1841,1194.4,6.13,40.6,3.71,5.56,26.4,1.811,14.75,21.35,0
1842,1140.0,5.69,37.0,6.16,6.65,31.6,1.787,18.76,22.04,0
1843,1160.3,4.24,27.4,4.71,6.38,18.0,1.725,6.81,25.07,0
1844,1202.7,8.65,34.1,5.03,5.17,40.3,1.872,15.04,19.45,0
1845,1160.9,7.41,40.2,6.85,5.3,33.6,1.884,10.35,22.95,0
1846,1174.7,7.56,36.8,6.57,4.61,32.3,1.85,14.08,23.55,0
1847,1159.9,8.11,44.2,6.39,5.71,27.6,1.792,13.56,15.38,0
1848,1174.0,6.79,16.7,6.48,7.05,34.8,1.861,12.74,21.38,0
1849,1147.6,7.8,22.5,7.77,6.19,30.2,1.855,14.86,22.82,0
1850,1161.5,3.57,48.3,7.44,7.07,28.0,1.778,12.46,23.84,1
1851,1191.0,4.96,46.0,3.6,4.92,32.7,1.877,9.79,23.46,0
1852,1189.5,9.13,31.1,2.93,7.8,25.3,1.757,21.25,27.11,1
1853,1183.8,6.54,40.4,7.38,6.56,30.8,1.807,15.03,19.29,0
1854,1156.5,6.03,37.5,7.26,4.11,28.7,1.828,9.91,16.39,0
1855,1218.5,7.97,45.9,3.51,5.74,24.6,1.807,13.73,20.17,1
1856,1186.2,8.29,28.8,7.97,5.3,31.1,1.821,16.63,19.09,0
1857,1187.9,5.2,38.4,5.36,7.0,31.4,1.844,12.78,24.84,0
1858,1158.7,7.49,31.2,5.42,5.68,27.3,1.822,10.64,21.84,0
1859,1185.7,9.58,61.4,7.13,6.75,33.0,1.829,17.58,18.05,1
1860,1190.8,10.95,31.0,5.89,5.94,35.2,1.872,15.4,25.26,1
1861,1246.8,7.6,39.5,4.65,6.49,33.8,1.853,12.47,19.37,1
1862,1214.9,5.02,28.6,6.12,5.91,29.3,1.817,12.37,20.96,1
1863,1177.9,7.63,43.7,6.77,5.52,26.2,1.825,14.09,24.9,1
1864,1178.4,8.67,42.1,6.95,5.27,29.8,1.831,16.3,27.48,1
1865,1180.6,7.38,34.6,8.48,6.4,43.3,1.903,14.58,24.91,0
1866,1190.7,10.45,44.4,6.0,5.79,25.9,1.832,11.81,24.02,1
1867,1157.4,7.17,44.9,7.97,6.06,32.9,1.876,18.03,21.67,0
1868,1206.7,7.71,32.2,5.84,6.51,27.0,1.779,19.64,20.35,1
1869,1196.6,8.49,47.2,5.08,7.92,25.4,1.793,12.99,26.43,1
1870,1218.0,10.32,43.6,5.25,6.59,33.7,1.846,13.2,25.41,1
1871,1185.5,7.39,29.1,6.67,5.95,23.0,1.834,14.53,19.78,0
1872,1182.4,4.45,52.7,7.41,4.7,31.7,1.839,11.2,20.24,1
1873,1182.4,7.84,50.9,5.17,6.32,38.2,1.842,12.32,19.77,0
1874,1221.8,4.51,44.0,5.71,5.14,28.4,1.845,17.82,21.55,1
1875,1201.5,5.92,39.9,5.77,5.3,27.3,1.806,10.67,21.34,0
1876,1177.2,8.31,28.0,4.55,6.79,28.9,1.797,6.66,22.68,0
1877,1195.4,7.69,36.1,7.24,5.46,34.9,1.85,12.56,20.86,1
1878,1216.9,6.97,33.3,6.88,5.7,26.7,1.818,8.86,24.94,1
1879,1200.2,5.39,24.7,7.94,5.62,31.5,1.811,10.79,23.06,1
1880,1160.3,8.45,57.6,7.69,7.0,28.0,1.823,14.72,22.1,1
1881,1195.7,9.22,48.0,5.12,5.7,42.6,1.894,10.55,22.14,0
1882,1221.4,8.49,37.9,6.88,5.81,25.7,1.784,15.71,21.21,1
1883,1210.2,7.75,30.6,6.69,6.97,38.2,1.837,11.44,23.39,1
1884,1171.7,8.29,43.5,7.84,4.89,32.6,1.88,12.87,18.79,0
1885,1207.3,9.06,29.4,4.98,6.53,29.7,1.841,12.65,28.04,1
1886,1220.9,6.67,45.5,6.73,4.34,26.7,1.824,16.36,17.12,0
1887,1192.9,7.44,38.1,6.19,4.74,30.2,1.821,12.8,26.19,1
1888,1208.0,7.57,20.4,8.33,6.86,33.2,1.842,18.65,20.96,1
1889,1169.9,5.87,45.6,3.92,6.78,27.2,1.787,8.87,24.55,0
1890,1166.1,8.91,48.1,6.01,6.95,33.5,1.788,14.07,20.96,1
1891,1173.1,6.43,39.4,5.52,4.3,34.1,1.891,11.5,14.59,0
1892,1198.2,9.36,45.1,7.86,7.36,29.0,1.856,11.68,21.53,1
1893,1199.1,4.48,29.0,8.47,5.4,29.1,1.844,11.36,23.66,1
1894,1159.1,6.41,21.8,7.72,5.75,23.2,1.811,17.73,19.26,0
1895,1216.1,4.0,26.7,6.0,6.97,28.2,1.806,11.22,21.16,0
1896,1171.6,9.17,30.1,5.95,6.57,34.3,1.835,13.87,22.0,1
1897,1179.6,9.12,28.8,6.4,5.28,29.5,1.867,9.45,18.39,0
1898,1149.5,7.09,21.8,6.05,4.78,31.5,1.857,13.57,27.61,0
1899,1125.3,7.5,24.2,7.41,6.37,30.3,1.777,15.99,23.86,0
1900,1135.6,5.61,47.0,8.59,5.12,26.2,1.781,11.46,19.03,0
1901,1125.8,6.08,43.8,3.97,4.62,28.2,1.879,13.07,31.09,0
1902,1189.4,7.72,34.3,5.89,5.69,18.0,1.779,13.45,24.07,1
1903,1205.2,5.03,38.9,6.43,6.14,30.6,1.813,15.79,18.63,1
1904,1149.7,9.43,45.8,6.6,6.14,34.7,1.878,14.44,16.97,0
1905,1170.3,6.08,45.3,4.97,6.64,30.2,1.796,12.59,22.67,1
1906,1189.8,7.34,44.4,5.62,5.86,31.3,1.862,10.89,22.15,0
1907,1215.3,9.72,33.7,4.37,7.09,32.2,1.836,11.25,17.05,0
1908,1220.2,4.73,45.0,4.11,4.75,20.2,1.8,14.87,17.45,1
1909,1225.2,4.95,53.2,7.12,6.1,29.1,1.822,11.85,25.81,1
1910,1184.3,10.2,42.4,2.96,5.52,30.6,1.828,16.09,23.62,0
1911,1195.9,8.28,31.0,9.42,7.81,34.9,1.867,12.56,19.75,1
1912,1188.5,7.64,43.3,6.14,6.38,29.5,1.861,17.54,22.36,1
1913,1187.6,4.59,49.2,5.36,5.7,28.7,1.804,7.62,23.56,0
1914,1193.1,6.56,44.1,7.11,5.02,31.3,1.854,8.71,21.85,0
1915,1205.4,5.09,31.3,7.75,6.04,28.6,1.858,10.99,26.85,1
1916,1165.8,10.35,35.0,4.64,5.91,36.6,1.829,11.26,25.18,1
1917,1157.8,5.04,33.8,4.15,4.74,32.2,1.851,9.74,24.82,0
1918,1170.2,6.5,48.3,8.02,6.07,36.2,1.83,13.7,22.05,1
1919,1188.1,5.58,42.7,6.49,5.53,35.2,1.902,11.64,25.58,0
1920,1193.6,7.09,26.8,9.78,6.46,26.8,1.835,14.56,21.65,1
1921,1190.8,8.82,46.6,4.06,6.4,33.2,1.882,11.7,23.92,1
1922,1184.7,6.21,26.5,6.61,6.04,31.0,1.833,11.28,22.38,0
1923,1201.5,7.46,39.3,6.58,4.74,28.1,1.86,8.63,21.5,0
1924,1176.8,7.13,16.3,4.49,5.79,29.4,1.82,14.32,18.9,0
1925,1197.1,7.82,28.7,7.93,5.6,26.9,1.849,16.32,20.25,1
1926,1151.9,5.55,35.4,6.22,5.18,26.9,1.807,14.63,21.2,0
1927,1211.5,9.95,41.8,8.24,6.5,30.2,1.841,13.62,23.23,1
1928,1197.2,7.71,39.2,9.33,5.66,34.9,1.869,10.54,16.17,0
1929,1161.1,3.16,29.8,7.14,6.02,27.0,1.808,21.58,20.27,0
1930,1142.1,5.64,38.1,7.06,6.31,22.7,1.769,14.69,15.43,0
1931,1188.3,7.43,22.8,8.91,5.83,40.6,1.878,18.56,26.2,1
1932,1187.8,11.26,49.4,7.67,6.16,41.6,1.877,11.33,24.96,1
1933,1209.1,8.89,57.3,6.58,5.43,37.0,1.911,12.62,26.75,1
1934,1190.4,9.65,28.3,3.84,5.2,36.2,1.924,16.34,20.65,0
1935,1153.8,7.88,39.0,8.63,5.98,31.1,1.85,14.62,15.75,0
1936,1169.9,7.4,37.7,5.43,4.88,29.9,1.844,12.01,22.5,0
1937,1201.1,6.09,41.3,6.93,6.77,26.5,1.827,18.31,21.29,1
1938,1206.4,10.53,49.7,8.17,4.9,31.2,1.852,16.22,24.03,1
1939,1178.5,7.65,58.0,5.17,5.77,25.5,1.847,23.0,21.64,1
1940,1191.7,8.12,38.0,4.34,6.65,27.2,1.811,9.86,23.93,1
1941,1182.8,9.42,47.0,8.53,6.28,31.8,1.846,15.44,25.27,0
1942,1163.3,4.56,31.4,5.03,5.79,29.3,1.857,11.66,20.42,0
1943,1193.9,8.3,45.6,4.55,6.48,35.7,1.885,17.45,21.75,1
1944,1147.0,3.44,26.9,7.84,5.46,33.9,1.844,8.95,23.99,0
1945,1223.2,6.11,38.1,5.61,3.92,32.4,1.884,11.94,22.71,1
1946,1156.5,3.82,45.6,8.34,5.38,27.1,1.779,11.77,21.51,0
1947,1179.0,6.35,44.9,4.13,6.58,39.5,1.848,14.57,19.21,0
1948,1180.6,8.25,55.1,6.36,6.42,32.7,1.839,18.22,23.27,1
1949,1173.0,8.37,52.1,6.73,5.88,25.8,1.807,12.92,20.38,1
1950,1191.6,4.69,32.1,4.86,5.85,28.3,1.818,17.35,26.5,0
1951,1200.0,8.53,37.8,8.26,5.31,35.3,1.851,14.46,21.91,1
1952,1158.5,5.51,47.3,6.84,5.53,25.4,1.744,12.04,23.56,0
1953,1204.0,8.38,49.6,9.31,4.71,33.0,1.902,16.54,20.26,1
1954,1152.5,7.15,39.4,6.89,5.75,27.3,1.792,16.66,25.02,0
1955,1183.5,7.88,47.9,7.21,6.14,34.8,1.859,13.61,20.03,0
1956,1185.3,8.17,37.5,5.42,5.38,32.4,1.883,14.17,25.6,0
1957,1179.6,11.06,41.6,5.63,4.67,27.4,1.853,10.1,22.41,1
1958,1209.7,7.88,31.5,5.31,4.66,31.8,1.837,14.63,25.14,1
1959,1195.9,8.8,37.2,6.69,6.67,38.4,1.85,17.16,21.92,1
1960,1194.5,5.63,53.5,4.81,5.5,33.5,1.843,16.66,18.98,1
1961,1145.8,6.51,40.0,10.4,6.57,30.3,1.786,12.48,25.63,0
1962,1170.5,7.05,40.2,6.33,6.69,36.6,1.867,16.62,24.47,0
1963,1225.0,7.0,45.5,7.53,5.5,27.8,1.841,8.37,23.95,1
1964,1161.4,8.25,47.6,6.27,6.45,34.5,1.888,17.41,21.26,0
1965,1120.0,8.58,35.7,7.45,6.82,28.1,1.78,18.3,21.53,0
1966,1185.5,8.72,44.9,7.6,5.9,28.7,1.803,13.73,21.08,1
1967,1185.6,3.66,25.2,6.52,5.58,25.4,1.827,11.83,23.36,0
1968,1159.4,11.15,38.6,4.19,6.86,37.0,1.92,7.69,17.87,0
1969,1168.2,7.08,40.6,4.32,8.12,38.0,1.912,13.2,23.12,0
1970,1188.1,8.81,42.6,5.66,6.06,33.0,1.819,16.04,20.52,1
1971,1225.3,7.76,47.5,5.66,4.94,20.2,1.785,12.4,19.88,1
1972,1148.6,4.99,47.7,5.0,6.84,24.7,1.771,16.51,19.48,0
1973,1174.9,7.23,52.3,6.42,7.45,37.1,1.857,20.65,17.26,1
1974,1153.9,5.77,44.7,6.96,5.07,31.4,1.86,14.14,21.26,0
1975,1170.6,4.16,50.0,6.76,6.05,33.6,1.862,12.74,26.03,1
1976,1205.7,4.48,47.1,4.1,4.88,30.4,1.878,17.5,23.62,0
1977,1184.4,4.83,36.5,6.86,6.5,34.2,1.824,17.98,16.77,1
1978,1221.9,10.84,50.1,7.2,6.18,18.7,1.752,12.99,23.45,1
1979,1191.6,7.36,29.5,4.89,3.86,32.6,1.901,15.61,18.1,0
1980,1160.9,6.11,53.6,5.98,5.6,24.7,1.769,15.23,19.12,0
1981,1175.3,3.72,53.3,8.32,6.26,30.2,1.839,13.14,25.16,0
1982,1215.0,7.29,26.9,5.79,5.68,24.6,1.823,12.67,18.07,0
1983,1207.5,6.36,34.6,6.9,5.66,27.9,1.811,10.15,24.89,1
1984,1211.3,3.55,32.1,6.27,4.3,29.0,1.812,11.39,21.01,1
1985,1189.5,8.38,50.9,5.34,6.91,31.5,1.848,11.19,20.33,1
1986,1191.3,7.54,32.0,6.26,7.34,30.1,1.832,9.91,19.89,0
1987,1181.7,9.91,35.0,5.93,5.55,33.2,1.869,22.11,21.71,1
1988,1183.8,7.43,40.9,6.39,5.67,38.2,1.895,12.85,21.83,0
1989,1179.1,7.32,42.9,6.96,5.63,30.2,1.804,16.15,17.49,0
1990,1190.8,9.11,44.6,3.84,6.93,33.8,1.861,15.98,25.22,1
1991,1216.8,9.98,32.3,6.33,7.72,24.5,1.728,16.18,19.17,1
1992,1201.1,9.05,56.8,8.21,4.78,25.6,1.759,11.92,23.5,1
1993,1211.8,6.78,30.3,7.91,6.75,27.1,1.783,10.75,19.02,1
1994,1213.8,6.64,38.4,5.61,5.94,37.7,1.901,7.3,15.57,1
1995,1178.1,5.92,30.5,4.84,5.5,35.6,1.865,10.96,21.76,0
1996,1182.1,7.18,33.2,9.37,5.69,26.3,1.817,11.65,18.86,1
1997,1176.6,6.46,35.0,8.63,5.69,27.1,1.831,14.11,18.6,0
1998,1158.8,8.67,44.5,7.26,7.25,31.9,1.844,14.01,15.4,0
1999,1200.9,5.17,56.7,5.56,6.05,32.5,1.862,11.96,23.91,1
