domain,source_split,instance_id,prediction,prediction_label,target_label,local_boundary_distance,selected_features,attributions,counterfactual_changes,counterfactual_distance,counterfactual_target_probability,original_profile,counterfactual_profile,attribution_vector,normalized_change_vector,explanation_pattern,cluster
housing,train,8741,1,Expensive,Cheap,0.005568939970909974,bedrooms | grade,bedrooms: +0.150211 | grade: -0.119179,bedrooms: 2.0 -> 3.0 (+0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8931841127331231,"{""sqft_living"":1510.0,""bedrooms"":2.0,""bathrooms"":1.5,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1510.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":1.0,""grade"":6.0}","[0.0,0.1502112024372783,0.0,0.0,-0.11917920476551652]","[0.0,0.3333333333333333,0.0,0.0,-0.2]","[0.0,0.557596701371035,0.0,0.0,0.442403298628965,0.0,0.3333333333333333,0.0,0.0,0.2]",3
housing,train,8749,0,Cheap,Expensive,0.016415267579848715,sqft_living | grade,sqft_living: +0.094317 | grade: -0.128781,sqft_living: 2090.0 -> 2091.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7378246432021826,"{""sqft_living"":2090.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2091.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":1.0,""grade"":8.0}","[0.09431682748111514,0.0,0.0,0.0,-0.12878077823224982]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.42276037512609205,0.0,0.0,0.0,0.577239624873908,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8752,0,Cheap,Expensive,0.02310937734706114,bathrooms | grade,bathrooms: -0.139851 | grade: +0.116524,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9080687586589258,"{""sqft_living"":2300.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2300.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.13985104344191115,0.0,0.11652406469401846]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5454938447759226,0.0,0.45450615522407745,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,8756,1,Expensive,Cheap,0.013991773211583385,floors | grade,floors: +0.183853 | grade: -0.109113,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.9338013516347051,"{""sqft_living"":1290.0,""bedrooms"":3.0,""bathrooms"":1.0,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1290.0,""bedrooms"":3.0,""bathrooms"":1.0,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.18385254891466768,-0.10911315174311426]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.627556565501942,0.37244343449805795,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8766,0,Cheap,Expensive,0.025640570247078835,sqft_living | grade,sqft_living: -0.050714 | grade: -0.063059,sqft_living: 1440.0 -> 1531.0 (+0.0259 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.22585227272727273,0.5001498348271219,"{""sqft_living"":1440.0,""bedrooms"":2.0,""bathrooms"":1.5,""floors"":2.0,""grade"":7.0}","{""sqft_living"":1531.0,""bedrooms"":2.0,""bathrooms"":1.5,""floors"":2.0,""grade"":8.0}","[-0.05071360544197373,0.0,0.0,0.0,-0.06305861510284982]","[0.025852272727272727,0.0,0.0,0.0,0.2]","[0.4457468193828016,0.0,0.0,0.0,0.5542531806171984,0.025852272727272727,0.0,0.0,0.0,0.2]",1
housing,train,8776,1,Expensive,Cheap,0.011776532911008282,sqft_living | grade,sqft_living: +0.012239 | grade: +0.026648,sqft_living: 2434.0 -> 2433.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7804919091169669,"{""sqft_living"":2434.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2433.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.012239152678432029,0.0,0.0,0.0,0.026648238994619412]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.31473318604995654,0.0,0.0,0.0,0.6852668139500435,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8796,0,Cheap,Expensive,0.018499732850440504,sqft_living | grade,sqft_living: +0.077883 | grade: -0.105382,sqft_living: 2030.0 -> 2031.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.5663067196508216,"{""sqft_living"":2030.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2031.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":1.0,""grade"":8.0}","[0.07788346505680267,0.0,0.0,0.0,-0.10538235808278658]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.42497539215198177,0.0,0.0,0.0,0.5750246078480182,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8803,0,Cheap,Expensive,0.048542455905569826,sqft_living | grade,sqft_living: +0.073717 | grade: -0.124766,sqft_living: 2100.0 -> 2101.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.6423981090169189,"{""sqft_living"":2100.0,""bedrooms"":4.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2101.0,""bedrooms"":4.0,""bathrooms"":2.0,""floors"":1.0,""grade"":8.0}","[0.07371684192081789,0.0,0.0,0.0,-0.12476624698911391]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.37140112200828007,0.0,0.0,0.0,0.6285988779917199,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8808,0,Cheap,Expensive,0.04858445322027705,sqft_living | grade,sqft_living: +0.053794 | grade: -0.165383,sqft_living: 2130.0 -> 2131.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.7686910153798706,"{""sqft_living"":2130.0,""bedrooms"":5.0,""bathrooms"":2.5,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2131.0,""bedrooms"":5.0,""bathrooms"":2.5,""floors"":1.0,""grade"":8.0}","[0.05379415570086901,0.0,0.0,0.0,-0.16538348536496641]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.24543632935948337,0.0,0.0,0.0,0.7545636706405167,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8810,1,Expensive,Cheap,0.007799260183735544,sqft_living | grade,sqft_living: +0.007953 | grade: +0.025159,sqft_living: 2420.0 -> 2419.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7867387367085218,"{""sqft_living"":2420.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2419.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.007953360170120247,0.0,0.0,0.0,0.02515871559956442]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.24019515494712185,0.0,0.0,0.0,0.7598048450528782,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8830,1,Expensive,Cheap,0.009209592152625208,sqft_living | grade,sqft_living: +0.158872 | grade: -0.104901,sqft_living: 2300.0 -> 2299.0 (-0.0003 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.2002840909090909,0.7947624506220989,"{""sqft_living"":2300.0,""bedrooms"":5.0,""bathrooms"":2.5,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2299.0,""bedrooms"":5.0,""bathrooms"":2.5,""floors"":1.0,""grade"":6.0}","[0.15887164354242622,0.0,0.0,0.0,-0.10490065497639312]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.6023060208920734,0.0,0.0,0.0,0.3976939791079266,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8832,1,Expensive,Cheap,0.03850632091985318,floors | grade,floors: +0.050688 | grade: +0.071620,floors: 3.0 -> 2.5 (-0.3333 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.5333333333333333,0.8039656370536357,"{""sqft_living"":1410.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":3.0,""grade"":8.0}","{""sqft_living"":1410.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":2.5,""grade"":7.0}","[0.0,0.0,0.0,0.05068839167007119,0.07162024227595623]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.4144302003441479,0.5855697996558521,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8835,0,Cheap,Expensive,0.004721261655814352,bathrooms | grade,bathrooms: -0.133170 | grade: +0.141495,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9386165209265819,"{""sqft_living"":1760.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1760.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.13317025822201997,0.0,0.1414947208496001]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.4848461521091673,0.0,0.5151538478908326,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,8839,1,Expensive,Cheap,0.010651646125024923,sqft_living | grade,sqft_living: -0.087232 | grade: +0.156658,sqft_living: 1260.0 -> 1259.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7228406138354584,"{""sqft_living"":1260.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1259.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":2.0,""grade"":7.0}","[-0.08723165943416716,0.0,0.0,0.0,0.15665751747063966]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.35766925183488085,0.0,0.0,0.0,0.6423307481651191,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8842,0,Cheap,Expensive,0.051328154394218395,sqft_living | grade,sqft_living: +0.095322 | grade: -0.120036,sqft_living: 2200.0 -> 2201.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.6818421572395995,"{""sqft_living"":2200.0,""bedrooms"":4.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2201.0,""bedrooms"":4.0,""bathrooms"":2.0,""floors"":1.0,""grade"":8.0}","[0.09532242812584624,0.0,0.0,0.0,-0.12003621369346779]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.44262179274803276,0.0,0.0,0.0,0.5573782072519672,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8847,1,Expensive,Cheap,0.01202342538790742,sqft_living | grade,sqft_living: +0.135365 | grade: -0.082969,sqft_living: 2240.0 -> 2239.0 (-0.0003 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.2002840909090909,0.8609157199248167,"{""sqft_living"":2240.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":2.0,""grade"":7.0}","{""sqft_living"":2239.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":2.0,""grade"":6.0}","[0.13536540502155583,0.0,0.0,0.0,-0.08296898520029597]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.6199912202745965,0.0,0.0,0.0,0.3800087797254035,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8849,0,Cheap,Expensive,0.051211077872288215,sqft_living | grade,sqft_living: +0.093322 | grade: -0.120407,sqft_living: 2190.0 -> 2191.0 (+0.0003 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.2002840909090909,0.6774618825018442,"{""sqft_living"":2190.0,""bedrooms"":4.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2191.0,""bedrooms"":4.0,""bathrooms"":2.0,""floors"":1.0,""grade"":8.0}","[0.09332198109769746,0.0,0.0,0.0,-0.12040693223361937]","[0.0002840909090909091,0.0,0.0,0.0,0.2]","[0.4366371383409049,0.0,0.0,0.0,0.5633628616590951,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8864,0,Cheap,Expensive,0.017271151295621776,floors | grade,floors: -0.089587 | grade: +0.086258,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.5333333333333333,0.9501101811966722,"{""sqft_living"":1800.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.0,""grade"":8.0}","{""sqft_living"":1800.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.5,""grade"":9.0}","[0.0,0.0,0.0,-0.0895870925889048,0.08625777396512274]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.5094666358166309,0.4905333641833692,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8872,0,Cheap,Expensive,0.01598579706236652,bathrooms | grade,bathrooms: -0.132072 | grade: +0.122605,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9049895466160247,"{""sqft_living"":2331.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2331.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.1320715823422812,0.0,0.12260463429795701]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5185862428954201,0.0,0.4814137571045799,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,8882,1,Expensive,Cheap,0.008593465339606905,sqft_living | grade,sqft_living: -0.127695 | grade: +0.199615,sqft_living: 1110.0 -> 1109.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7982996848631799,"{""sqft_living"":1110.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1109.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":2.0,""grade"":7.0}","[-0.12769547809900525,0.0,0.0,0.0,0.19961497369118283]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.3901356568376874,0.0,0.0,0.0,0.6098643431623125,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8890,1,Expensive,Cheap,0.02015588941891883,bathrooms | floors,bathrooms: +0.047315 | floors: +0.036191,bathrooms: 1.5 -> 1.75 (+0.0909 normalized) | floors: 2.0 -> 1.0 (-0.6667 normalized),0.7575757575757576,0.6529856746423943,"{""sqft_living"":1790.0,""bedrooms"":3.0,""bathrooms"":1.5,""floors"":2.0,""grade"":7.0}","{""sqft_living"":1790.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","[0.0,0.0,0.04731505529762478,0.0361911146932187,0.0]","[0.0,0.0,0.09090909090909091,-0.6666666666666666,0.0]","[0.0,0.0,0.5666055011601289,0.4333944988398712,0.0,0.0,0.0,0.09090909090909091,0.6666666666666666,0.0]",2
housing,train,8893,1,Expensive,Cheap,0.017345368176207864,sqft_living | grade,sqft_living: +0.038285 | grade: +0.018077,sqft_living: 2497.0 -> 2463.0 (-0.0097 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2096590909090909,0.5005780190865892,"{""sqft_living"":2497.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2463.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.038285267481191924,0.0,0.0,0.0,0.01807672887125162]","[-0.009659090909090909,0.0,0.0,0.0,-0.2]","[0.6792745104659886,0.0,0.0,0.0,0.32072548953401137,0.009659090909090909,0.0,0.0,0.0,0.2]",1
housing,train,8900,1,Expensive,Cheap,0.035339293084319476,sqft_living | grade,sqft_living: +0.085531 | grade: +0.045171,sqft_living: 2590.0 -> 2463.0 (-0.0361 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.23607954545454546,0.5005780190865892,"{""sqft_living"":2590.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2463.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.08553108520818155,0.0,0.0,0.0,0.045170814789524324]","[-0.036079545454545454,0.0,0.0,0.0,-0.2]","[0.6543981779123549,0.0,0.0,0.0,0.34560182208764506,0.036079545454545454,0.0,0.0,0.0,0.2]",1
housing,train,8901,0,Cheap,Expensive,0.059559966520820955,bathrooms | floors,bathrooms: -0.106941 | floors: -0.019927,bathrooms: 3.0 -> 3.25 (+0.0909 normalized) | floors: 2.0 -> 1.5 (-0.3333 normalized),0.4242424242424242,0.8658856044100863,"{""sqft_living"":1530.0,""bedrooms"":3.0,""bathrooms"":3.0,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1530.0,""bedrooms"":3.0,""bathrooms"":3.25,""floors"":1.5,""grade"":8.0}","[0.0,0.0,-0.10694104635779816,-0.01992679151676774,0.0]","[0.0,0.0,0.09090909090909091,-0.3333333333333333,0.0]","[0.0,0.0,0.8429326782058875,0.1570673217941125,0.0,0.0,0.0,0.09090909090909091,0.3333333333333333,0.0]",0
housing,train,8904,0,Cheap,Expensive,0.04601860445079698,bathrooms | grade,bathrooms: -0.207789 | grade: +0.080883,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9103271577802775,"{""sqft_living"":1830.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1830.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.20778945638823357,0.0,0.08088296270263903]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.719810562583821,0.0,0.28018943741617897,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,8909,1,Expensive,Cheap,0.03543201073249668,floors | grade,floors: +0.211751 | grade: -0.079992,floors: 1.5 -> 1.0 (-0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8411382668432899,"{""sqft_living"":1630.0,""bedrooms"":4.0,""bathrooms"":2.0,""floors"":1.5,""grade"":7.0}","{""sqft_living"":1630.0,""bedrooms"":4.0,""bathrooms"":2.0,""floors"":1.0,""grade"":6.0}","[0.0,0.0,0.0,0.21175097336218865,-0.07999203269789026]","[0.0,0.0,0.0,-0.3333333333333333,-0.2]","[0.0,0.0,0.0,0.725813366434507,0.274186633565493,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8918,0,Cheap,Expensive,0.012726518346905566,bathrooms | grade,bathrooms: -0.152733 | grade: +0.124638,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9454456832239387,"{""sqft_living"":1690.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1690.0,""bedrooms"":3.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.15273278328090562,0.0,0.12463840425329581]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5506440111486807,0.0,0.4493559888513193,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,8921,0,Cheap,Expensive,0.027296672749513133,bathrooms | grade,bathrooms: -0.144918 | grade: +0.112237,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9099211225716004,"{""sqft_living"":2280.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2280.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.14491757734161007,0.0,0.11223739709409872]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.5635418006578008,0.0,0.4364581993421992,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,8924,1,Expensive,Cheap,0.03603529310768488,sqft_living | grade,sqft_living: +0.030353 | grade: +0.032253,sqft_living: 2500.0 -> 2499.0 (-0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.7492933729734548,"{""sqft_living"":2500.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2499.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.030352670876675092,0.0,0.0,0.0,0.03225283764562498]","[-0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.484824284525434,0.0,0.0,0.0,0.515175715474566,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8940,0,Cheap,Expensive,0.03556628775761898,floors | grade,floors: -0.024233 | grade: -0.064353,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.9009008856110022,"{""sqft_living"":2500.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2500.0,""bedrooms"":3.0,""bathrooms"":2.75,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.024232816869633397,-0.06435330776222932]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.27355093103279654,0.7264490689672034,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8941,0,Cheap,Expensive,0.037128964831636205,floors | grade,floors: -0.039861 | grade: -0.052853,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.8422137613377746,"{""sqft_living"":1740.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1740.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.039861476564018825,-0.05285270097662277]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.4299393859859826,0.5700606140140174,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8950,1,Expensive,Cheap,0.03922576744101137,bedrooms | grade,bedrooms: +0.172208 | grade: -0.073891,bedrooms: 2.0 -> 3.0 (+0.3333 normalized) | grade: 7.0 -> 6.0 (-0.2000 normalized),0.5333333333333333,0.8321335337771856,"{""sqft_living"":1640.0,""bedrooms"":2.0,""bathrooms"":2.0,""floors"":1.0,""grade"":7.0}","{""sqft_living"":1640.0,""bedrooms"":3.0,""bathrooms"":2.0,""floors"":1.0,""grade"":6.0}","[0.0,0.17220799430526929,0.0,0.0,-0.07389137844308286]","[0.0,0.3333333333333333,0.0,0.0,-0.2]","[0.0,0.6997498302499122,0.0,0.0,0.3002501697500878,0.0,0.3333333333333333,0.0,0.0,0.2]",3
housing,train,8968,1,Expensive,Cheap,0.006639699193841057,sqft_living | grade,sqft_living: +0.017157 | grade: +0.016049,sqft_living: 2390.0 -> 2391.0 (+0.0003 normalized) | grade: 8.0 -> 7.0 (-0.2000 normalized),0.2002840909090909,0.5474256751867309,"{""sqft_living"":2390.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":2391.0,""bedrooms"":3.0,""bathrooms"":2.5,""floors"":2.0,""grade"":7.0}","[0.017156763327529377,0.0,0.0,0.0,0.016049052310732594]","[0.0002840909090909091,0.0,0.0,0.0,-0.2]","[0.5166794730908583,0.0,0.0,0.0,0.48332052690914173,0.0002840909090909091,0.0,0.0,0.0,0.2]",1
housing,train,8975,0,Cheap,Expensive,0.04390622050471927,bathrooms | grade,bathrooms: -0.211628 | grade: +0.075063,bathrooms: 2.5 -> 2.25 (-0.0909 normalized) | grade: 8.0 -> 9.0 (+0.2000 normalized),0.2909090909090909,0.9103935244318271,"{""sqft_living"":1870.0,""bedrooms"":4.0,""bathrooms"":2.5,""floors"":2.0,""grade"":8.0}","{""sqft_living"":1870.0,""bedrooms"":4.0,""bathrooms"":2.25,""floors"":2.0,""grade"":9.0}","[0.0,0.0,-0.21162848522534616,0.0,0.07506299273590106]","[0.0,0.0,-0.09090909090909091,0.0,0.2]","[0.0,0.0,0.7381750121430275,0.0,0.2618249878569725,0.0,0.0,0.09090909090909091,0.0,0.2]",0
housing,train,8980,0,Cheap,Expensive,0.059956821266099414,floors | grade,floors: -0.023027 | grade: -0.060510,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.918402739631221,"{""sqft_living"":2040.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2040.0,""bedrooms"":4.0,""bathrooms"":1.75,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.023027038609513627,-0.06051002967882061]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.27565054749149365,0.7243494525085064,0.0,0.0,0.0,0.3333333333333333,0.2]",2
housing,train,8981,0,Cheap,Expensive,0.05836680264837773,floors | grade,floors: -0.032082 | grade: -0.023232,floors: 1.0 -> 1.5 (+0.3333 normalized) | grade: 7.0 -> 8.0 (+0.2000 normalized),0.5333333333333333,0.8783950245176713,"{""sqft_living"":2140.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.0,""grade"":7.0}","{""sqft_living"":2140.0,""bedrooms"":3.0,""bathrooms"":1.75,""floors"":1.5,""grade"":8.0}","[0.0,0.0,0.0,-0.032081791462241216,-0.023231635394237282]","[0.0,0.0,0.0,0.3333333333333333,0.2]","[0.0,0.0,0.0,0.5800000702448557,0.41999992975514433,0.0,0.0,0.0,0.3333333333333333,0.2]",2
