participant,domain,xai,first training block,phase,original label,target label,trial number,instance id,training response,training correct (0/1),participant training accuracy,response time (seconds),log(time),participant median time,attribute values before and after,explanation,sparsity,dist user CF from orig,user CF label,successful CF,distance to closest minimal counterfactual,confidence for target label original,confidence for target label user CF,delta confidence of target label,user CF increase target label confidence?,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change,attribute changed,amount changed,delta confidence/change amount,confidence of counterfactual - 50%,close to boundary old,distance to boundary,CRT-2 score (0-4),successful counterfactual (continuous),actionability (0/1),patient can change - Blood Pressure,patient can change - Insulin,patient can change - BMI,patient can change - Age,plausibility,abs dist original to boundary,abs dist user CF to boundary,sign dist user CF to boundary,boundary dist change (user - original),plausibility (subset),participant level correct direction change,% x4_changed > 50,cognitive model v0.1 family,explanation reliance (η),global relevance reliance (α),additive change margin (ρ),exemplar locality (λ),remembered-change reliance (β),age treated as actionable (0/1),mean participant CF dist to orig,Norm(proximity),changed in training cf direction,dist to nearest training instance (L1 normalized),cognitive model v0.2 revision,cognitive model v0.2 family,cognitive model v0.2 representation,cognitive model v0.2 scope,cognitive model v0.2 global feature lapse,cognitive model v0.2 memory decay,cognitive model v0.2 exemplar distance sensitivity,cognitive model v0.2 selection spread,cognitive model v0.2 counterfactual edit blend,cognitive model v0.2 age actionable (0/1),cognitive model v0.2 edit margin,cognitive model v0.2 CV subset NLL,cognitive model v0.2 CV expected selection F1,cognitive model v0.2 CV MAP selection F1,cognitive model v0.2 CV exact-subset accuracy,cognitive model v0.2 CV cardinality MAE,cognitive model v0.2 CV conditional amount MAE,cognitive model v0.2 CV conditional direction accuracy,case,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,training,No Diabetes,,12,130111,No Diabetes,1,0.75,13.841,2.62763520191,17.2555,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 171(0.278396436526)
""BMI"" - 34.2(0.48468670975)
""Age"" - 33(0.324324324324)",,,,,,,,,,,0,0.152173913043,0.154664686959,0,0,,,,,,,0,,,7,8,8,1,,,,,,,0.95,0,,,,,,,,0.360644909492,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,1,130200,,,0.75,11.773,2.4658087741,17.2555,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 100(0.131980532871)
""BMI"" - 30.9(0.368783366114)
""Age"" - 45(0.648648648649) -> 39(0.486486486486)",,0.8,0.162162162162,Diabetes,0,0.313445528276,0.411767516955,0.481299998859,0.0695324819039,1,,,,,,Age,-0.162162162162,0.428783638408,0.018700001141,0,far from boundary,0,0,0,7,8,8,1,0.933012741176,0.118676458828,0.0409415241956,-0.0409415241956,-0.0777349346326,0.949569036344,0.95,0,,,,,,,,0.360644909492,0.154116845329,,0.414316980442,,,,,,,,,,,,,,,,,,,1,0,0,0,0,-0.162162162162
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,2,130201,,,0.75,6.326,1.84466812488,17.2555,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568) -> 35(0.378378378378)",,0.8,0.189189189189,No Diabetes,1,0.289276994753,0.483539690781,0.572907109008,0.0893674182274,1,,,,,,Age,-0.189189189189,0.472370639202,0.072907109008,1,near boundary,0,1,0,7,8,8,1,0.93517021192,0.0323992776757,0.156772873356,0.156772873356,0.124373595681,0.948834600089,0.95,0,,,,,,,,0.360644909492,0.182312950485,,0.336908080638,,,,,,,,,,,,,,,,,,,2,0,0,0,0,-0.189189189189
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,3,130202,,,0.75,6.819,1.91971283354,17.2555,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 228(0.395941598614) -> 167(0.270147653221)
""BMI"" - 33.9(0.474150042147)
""Age"" - 40(0.513513513514)",,0.8,0.125793945393,Diabetes,0,0.23744398754,0.4679117222,0.473371487157,0.00545976495718,1,,,,,,Insulin,-0.125793945393,0.0434024462793,0.026628512843,0,far from boundary,0,0,1,7,8,8,1,0.974841210921,0.0764467974998,0.0636737321801,-0.0636737321801,-0.0127730653197,0.931606309931,0.95,0,,,,,,,,0.360644909492,0.116175488949,1,0.467762395737,,,,,,,,,,,,,,,,,,,3,0,0,-0.125793945393,0,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,4,130203,,,0.75,19.067,2.94795909208,17.2555,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 210(0.358822073744)
""BMI"" - 39.4(0.66732228154) -> 30.08048(0.34)
""Age"" - 29(0.216216216216)",,0.8,0.32732228154,No Diabetes,1,0.2175,0.463741061238,0.560614512274,0.0968734510353,1,,,,,,BMI,-0.32732228154,0.295957398866,0.060614512274,0,far from boundary,0,1,1,7,8,8,1,0.934702830345,0.0867721396761,0.162442576247,0.162442576247,0.0756704365708,0.934702830345,0.95,0,,,,,,,,0.360644909492,0.326421112789,1,0.547070282104,,,,,,,,,,,,,,,,,,,4,0,0,0,-0.32732228154,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,5,130204,,,0.75,9.409,2.24166667802,17.2555,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486) -> 31(0.27027027027)",,0.8,0.216216216216,No Diabetes,1,0.31630402178,0.492607340351,0.58511185353,0.0925045131792,1,,,,,,Age,-0.216216216216,0.427833373454,0.08511185353,1,near boundary,0,1,0,7,8,8,1,0.956756756756,0.0165789274235,0.198281058826,0.198281058826,0.181702131403,0.930683507,0.95,0,,,,,,,,0.360644909492,0.210509055641,,0.305943885962,,,,,,,,,,,,,,,,,,,5,0,0,0,0,-0.216216216216
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,6,130205,,,0.75,8.819,2.17690848491,17.2555,"""Glucose"" - 181(0.905798333617)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 293(0.529984327312)
""BMI"" - 40(0.688395616746) -> 30(0.337173363304)
""Age"" - 22(0.027027027027)",,0.8,0.351222253442,No Diabetes,1,0.185326636696,0.44484721091,0.54539749263,0.10055028172,1,,,,,,BMI,-0.351222253442,0.286286762113,0.04539749263,0,far from boundary,0,1,1,7,8,8,1,0.890480035956,0.132294051113,0.152682547174,0.152682547174,0.0203884960601,0.888726728284,0.95,0,,,,,,,,0.360644909492,0.351354899265,1,0.722733439714,,,,,,,,,,,,,,,,,,,6,0,0,0,-0.351222253442,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,7,130206,,,0.75,6.318,1.84340270238,17.2555,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763) -> 33.2124(0.45)
""Age"" - 27(0.162162162162)",,0.8,0.291078954763,No Diabetes,1,0.19,0.477129570752,0.549037278503,0.071907707751,1,,,,,,BMI,-0.291078954763,0.247038497886,0.049037278503,0,far from boundary,0,1,1,7,8,8,1,0.935843218843,0.054673871648,0.178076551872,0.178076551872,0.123402680224,0.935843218843,0.95,0,,,,,,,,0.360644909492,0.288610048628,1,0.58746777733,,,,,,,,,,,,,,,,,,,7,0,0,0,-0.291078954763,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,8,130207,,,0.75,9.303,2.23033692879,17.2555,"""Glucose"" - 157(0.701751402823)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 440(0.833127113751) -> 177(0.290769611482)
""BMI"" - 39.4(0.66732228154)
""Age"" - 30(0.243243243243)",,0.8,0.542357502268,Diabetes,0,0.714679783808,0.4427041147,0.465558519851,0.0228544051508,1,,,,,,Insulin,-0.542357502268,0.0421390043564,0.034441480149,0,far from boundary,0,0,1,7,8,8,1,0.95175384054,0.137479314236,0.0824085571989,-0.0824085571989,-0.0550707570376,0.918888774637,0.95,0,,,,,,,,0.360644909492,0.550757873535,1,0.532055537055,,,,,,,,,,,,,,,,,,,8,0,0,-0.542357502268,0,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,9,130208,,,0.75,4.636,1.53385192548,17.2555,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248)
""Age"" - 56(0.945945945946) -> 37(0.432432432432)",,0.8,0.513513513514,No Diabetes,1,0.767554676762,0.378484007523,0.608304421408,0.229820413885,1,,,,,,Age,-0.513513513514,0.447545016512,0.108304421408,0,far from boundary,0,1,0,7,8,8,1,0.915846998648,0.187566199816,0.193994109519,0.193994109519,0.00642790970313,0.912761174593,0.95,0,,,,,,,,0.360644909492,0.520666212354,,0.733491424334,,,,,,,,,,,,,,,,,,,9,0,0,0,0,-0.513513513514
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,10,130209,,,0.75,13.109,2.57329901722,17.2555,"""Glucose"" - 122(0.404182962081)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 220(0.379444032005)
""BMI"" - 49.7(1) -> 31.50408(0.39)
""Age"" - 31(0.27027027027)",,0.8,0.61,No Diabetes,1,0.51,0.475402330642,0.622331560497,0.146929229855,1,,,,,,BMI,-0.61,0.240867589926,0.122331560497,0,far from boundary,0,1,1,7,8,8,1,0.921563229664,0.0585422796506,0.327379812733,0.327379812733,0.268837533083,0.850715375427,0.95,0,,,,,,,,0.360644909492,0.621326307759,1,0.615026981511,,,,,,,,,,,,,,,,,,,10,0,0,0,-0.61,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,No Diabetes,Diabetes,11,130300,,,0.75,8.608,2.15269200342,17.2555,"""Glucose"" - 188(0.965312021765)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 185(0.307267178091) -> 361(0.670213643488)
""BMI"" - 32(0.407417813993)
""Age"" - 22(0.027027027027)",,0.8,0.362946465396,Diabetes,1,0.463028651404,0.47914363584,0.508106861892,0.0289632260519,1,,,,,,Insulin,0.362946465396,0.0798002703244,0.008106861892,0,far from boundary,0,1,1,7,8,8,1,0.893202409052,0.0510070332363,0.0411283465147,0.0411283465147,-0.0098786867216,0.893202409052,0.95,0,,,,,,,,0.360644909492,0.36358625245,1,0.685436247968,,,,,,,,,,,,,,,,,,,11,0,0,0.362946465396,0,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,No Diabetes,Diabetes,12,130301,,,0.75,14.736,2.69029347951,17.2555,"""Glucose"" - 169(0.80377486822)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 125(0.183535428524) -> 337(0.620720943661)
""BMI"" - 29.9(0.33366114077)
""Age"" - 31(0.27027027027)",,0.8,0.437185515137,No Diabetes,0,0.538524374367,0.471507571159,0.490060271525,0.0185527003656,1,,,,,,Insulin,0.437185515137,0.0424366767041,0.009939728475,0,far from boundary,0,0,1,7,8,8,1,0.909856343342,0.0681400565705,0.0237484197185,-0.0237484197185,-0.044391636852,0.906497869803,0.95,0,,,,,,,,0.360644909492,0.441036578417,1,0.384403066086,,,,,,,,,,,,,,,,,,,12,0,0,0.437185515137,0,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,No Diabetes,Diabetes,13,130302,,,0.75,52.716,3.96491901478,17.2555,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 58(0.217391304348)
""Insulin"" - 140(0.214468365916) -> 332(0.61040996453)
""BMI"" - 29.5(0.319612250632)
""Age"" - 37(0.432432432432)",,0.8,0.395941598614,No Diabetes,0,0.511329347982,0.457524313708,0.449774987391,-0.00774932631673,0,,,,,,Insulin,0.395941598614,-0.0195718922787,0.050225012609,0,far from boundary,0,0,1,7,8,8,1,0.925651168814,0.0899558203792,0.120389687357,-0.120389687357,0.0304338669781,0.824520054723,0.95,0,,,,,,,,0.360644909492,0.398008619547,1,0.48145812777,,,,,,,,,,,,,,,,,,,13,0,0,0.395941598614,0,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,No Diabetes,Diabetes,14,130303,,,0.75,7.829,2.05783478793,17.2555,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 135(0.204157386785) -> 312(0.569166048008)
""BMI"" - 26(0.196684461928)
""Age"" - 51(0.810810810811)",,0.8,0.365008661222,Diabetes,1,0.465824199295,0.461206551844,0.567542185713,0.106335633869,1,,,,,,Insulin,0.365008661222,0.291323590824,0.067542185713,0,far from boundary,0,1,1,7,8,8,1,0.926998267755,0.0439971594513,0.133643106214,0.133643106214,0.0896459467628,0.77808140077,0.95,0,,,,,,,,0.360644909492,0.365737650394,1,0.744584334929,,,,,,,,,,,,,,,,,,,14,0,0,0.365008661222,0,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,No Diabetes,Diabetes,15,130304,,,0.75,13.337,2.59054212764,17.2555,"""Glucose"" - 147(0.616731848325)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 293(0.529984327312) -> 385(0.719706343314)
""BMI"" - 34.9(0.509272267491)
""Age"" - 30(0.243243243243)",,0.8,0.189722016003,No Diabetes,0,0.322949748512,0.456284584367,0.464297559511,0.0080129751441,1,,,,,,Insulin,0.189722016003,0.0422353468138,0.035702440489,0,far from boundary,0,0,1,7,8,8,1,0.962055596799,0.104700083858,0.0854357886209,-0.0854357886209,-0.0192642952373,0.880867083167,0.95,0,,,,,,,,0.360644909492,0.182868825198,1,0.40594256816,,,,,,,,,,,,,,,,,,,15,0,0,0.189722016003,0,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,No Diabetes,Diabetes,16,130305,,,0.75,18.386,2.91158950544,17.2555,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 100(1)
""Insulin"" - 240(0.420687948528)
""BMI"" - 57.3(1)
""Age"" - 22(0.027027027027) -> 43(0.594594594595)",,0.8,0.567567567568,Diabetes,1,0.69437961904,0.498825750363,0.655043154068,0.156217403705,1,,,,,,Age,0.567567567568,0.27524018748,0.155043154068,1,near boundary,0,1,0,7,8,8,1,0.907794656393,0.0975567477394,0.335219142025,0.335219142025,0.237662394286,0.836673117866,0.95,0,,,,,,,,0.360644909492,0.577058422665,,1.37533240279,,,,,,,,,,,,,,,,,,,16,0,0,0,0,0.567567567568
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,No Diabetes,Diabetes,17,130306,,,0.75,6.331,1.84545820156,17.2555,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 86(0.826086956522)
""Insulin"" - 105(0.142291512002) -> 288(0.519673348181)
""BMI"" - 39.1(0.656785613936)
""Age"" - 42(0.567567567568)",,0.8,0.377381836179,Diabetes,1,0.478096222243,0.47579270031,0.541353059705,0.0655603593952,1,,,,,,Insulin,0.377381836179,0.173724204797,0.041353059705,0,far from boundary,0,1,1,7,8,8,1,0.889202289072,0.0253928635876,0.090257886418,0.090257886418,0.0648650228304,0.92570692925,0.95,0,,,,,,,,0.360644909492,0.378646038055,1,0.385900724535,,,,,,,,,,,,,,,,,,,17,0,0,0.377381836179,0,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,No Diabetes,Diabetes,18,130307,,,0.75,9.781,2.28044172831,17.2555,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265) -> 303(0.550606285573)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,0.8,0.245401303308,No Diabetes,0,0.373921252732,0.410097907251,0.492844813722,0.0827469064707,1,,,,,,Insulin,0.245401303308,0.337190167107,0.007155186278,0,far from boundary,0,0,1,7,8,8,1,0.950919739338,0.0898788564425,0.0160462927329,-0.0160462927329,-0.0738325637095,0.871632041324,0.95,0,,,,,,,,0.360644909492,0.240956569672,1,0.462428756509,,,,,,,,,,,,,,,,,,,18,0,0,0.245401303308,0,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,No Diabetes,Diabetes,19,130308,,,0.75,8.844,2.179739263,17.2555,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1)
""Insulin"" - 140(0.214468365916) -> 322(0.589788006269)
""BMI"" - 32.8(0.435515594268)
""Age"" - 45(0.648648648649)",,0.8,0.375319640353,Diabetes,1,0.477304046085,0.466495820489,0.552869286014,0.0863734655241,1,,,,,,Insulin,0.375319640353,0.230133081879,0.052869286014,0,far from boundary,0,1,1,7,8,8,1,0.924936071929,0.0133659365246,0.171212355297,0.171212355297,0.157846418772,0.802237035914,0.95,0,,,,,,,,0.360644909492,0.376494640112,1,0.907385798703,,,,,,,,,,,,,,,,,,,19,0,0,0.375319640353,0,0
R_6dgvDYKwNASMYJF,diabetes,none,Glucose + BMI,testing,No Diabetes,Diabetes,20,130309,,,0.75,11.766,2.46521401644,17.2555,"""Glucose"" - 143(0.582724026526)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 310(0.565041656356)
""BMI"" - 42.4(0.772688957572)
""Age"" - 22(0.027027027027) -> 43(0.594594594595)",,0.8,0.567567567568,Diabetes,1,0.712378609995,0.481679327756,0.636575815236,0.15489648748,1,,,,,,Age,0.567567567568,0.272912858893,0.136575815236,1,near boundary,0,1,0,7,8,8,1,0.899649718452,0.102945766638,0.405150908893,0.405150908893,0.302205142255,0.862735023857,0.95,0,,,,,,,,0.360644909492,0.577058422665,,0.579629117584,,,,,,,,,,,,,,,,,,,20,0,0,0,0,0.567567567568
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,training,Diabetes,,1,130100,Diabetes,1,0.333333333333,17.385,2.85560776546,17.5855,"""Glucose"" - 145(0.599727937426)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523)
""Age"" - 40(0.513513513514)",,,,,,,,,,,-0.153035198096,0,0,-0.165074459118,0,,,,,,,0,,,10,6,10,1,,,,,,,0.65,0,,,,,,,,0.347718925138,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,training,Diabetes,,2,130101,No Diabetes,0,0.333333333333,36.403,3.59465118883,17.5855,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 150(0.235090324177)
""BMI"" - 42.3(0.769176735038)
""Age"" - 48(0.72972972973)",,,,,,,,,,,-0.153035198096,0,0,-0.15102556898,0,,,,,,,0,,,10,6,10,1,,,,,,,0.65,0,,,,,,,,0.347718925138,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,training,Diabetes,,3,130102,No Diabetes,0,0.333333333333,22.981,3.13466778757,17.5855,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)",,,,,,,,,,,-0.153035198096,0,0,-0.154537791514,0,,,,,,,0,,,10,6,10,1,,,,,,,0.65,0,,,,,,,,0.347718925138,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,training,No Diabetes,,4,130103,Diabetes,0,0.333333333333,13.934,2.63433189661,17.5855,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)",,,,,,,,,,,0.153035198096,0,0,0.15102556898,0,,,,,,,0,,,10,6,10,1,,,,,,,0.65,0,,,,,,,,0.347718925138,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,training,No Diabetes,,5,130104,Diabetes,0,0.333333333333,16.207,2.78544324768,17.5855,"""Glucose"" - 158(0.710253358272)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 245(0.430998927658)
""BMI"" - 31.6(0.393368923855)
""Age"" - 28(0.189189189189)",,,,,,,,,,,0.153035198096,0,0,0.158050014049,0,,,,,,,0,,,10,6,10,1,,,,,,,0.65,0,,,,,,,,0.347718925138,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,training,No Diabetes,,6,130105,Diabetes,0,0.333333333333,17.987,2.88964927475,17.5855,"""Glucose"" - 123(0.412684917531)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 94(0.119607357915)
""BMI"" - 33.1(0.446052261871)
""Age"" - 40(0.513513513514)",,,,,,,,,,,0.153035198096,0,0,0.154537791514,0,,,,,,,0,,,10,6,10,1,,,,,,,0.65,0,,,,,,,,0.347718925138,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,training,Diabetes,,7,130106,No Diabetes,0,0.333333333333,16.293,2.79073556772,17.5855,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,,,0,-0.152173913043,-0.154664686959,0,0,,,,,,,0,,,10,6,10,1,,,,,,,0.65,0,,,,,,,,0.347718925138,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,training,Diabetes,,8,130107,No Diabetes,0,0.333333333333,17.786,2.87841163098,17.5855,"""Glucose"" - 153(0.667743581024)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 485(0.925925925926)
""BMI"" - 40.6(0.709468951953)
""Age"" - 23(0.0540540540541)",,,,,,,,,,,0,-0.152173913043,-0.158789078611,0,0,,,,,,,0,,,10,6,10,1,,,,,,,0.65,0,,,,,,,,0.347718925138,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,training,Diabetes,,9,130108,Diabetes,1,0.333333333333,11.345,2.42877711823,17.5855,"""Glucose"" - 173(0.837782690019)
""Blood Pressure"" - 84(0.782608695652)
""Insulin"" - 474(0.903241771839)
""BMI"" - 35.7(0.537370047766)
""Age"" - 22(0.027027027027)",,,,,,,,,,,0,-0.152173913043,-0.152602491133,0,0,,,,,,,0,,,10,6,10,1,,,,,,,0.65,0,,,,,,,,0.347718925138,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,training,No Diabetes,,10,130109,No Diabetes,1,0.333333333333,18.091,2.89541457704,17.5855,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 122(0.177348841046)
""BMI"" - 35.9(0.544394492835)
""Age"" - 39(0.486486486486)",,,,,,,,,,,0,0.152173913043,0.156726882785,0,0,,,,,,,0,,,10,6,10,1,,,,,,,0.65,0,,,,,,,,0.347718925138,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,training,No Diabetes,,11,130110,No Diabetes,1,0.333333333333,14.517,2.67532037648,17.5855,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 182(0.301080590613)
""BMI"" - 43.3(0.804298960382)
""Age"" - 31(0.27027027027)",,,,,,,,,,,0,0.152173913043,0.164975666089,0,0,,,,,,,0,,,10,6,10,1,,,,,,,0.65,0,,,,,,,,0.347718925138,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,training,No Diabetes,,12,130111,Diabetes,0,0.333333333333,26.982,3.29516997702,17.5855,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 171(0.278396436526)
""BMI"" - 34.2(0.48468670975)
""Age"" - 33(0.324324324324)",,,,,,,,,,,0,0.152173913043,0.154664686959,0,0,,,,,,,0,,,10,6,10,1,,,,,,,0.65,0,,,,,,,,0.347718925138,,,,,,,,,,,,,,,,,,,,,,12,0,0,0,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,1,130200,,,0.333333333333,26.55,3.27902974769,17.5855,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 100(0.131980532871) -> 298(0.540295306442)
""BMI"" - 30.9(0.368783366114)
""Age"" - 45(0.648648648649)",,0.8,0.408314773571,Diabetes,0,0.559598139685,0.411767516955,0.386190111906,-0.0255774050491,0,,,,,,Insulin,0.408314773571,-0.0626413901839,0.113809888094,0,far from boundary,0,0,1,10,6,10,1,0.895631038761,0.118676458828,0.259762832687,-0.259762832687,0.141086373858,0.865834504269,0.65,0,,,,,,,,0.347718925138,0.410917007208,0,0.414316980442,,,,,,,,,,,,,,,,,,,1,0,0,0.408314773571,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,2,130201,,,0.333333333333,17.605,2.86818295261,17.5855,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177) -> 298(0.540295306442)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)",,0.8,0.352635486266,Diabetes,0,0.452723291829,0.483539690781,0.470987557646,-0.0125521331349,0,,,,,,Insulin,0.352635486266,-0.0355952070162,0.029012442354,1,near boundary,0,0,1,10,6,10,1,0.933524630094,0.0323992776757,0.065132145452,-0.065132145452,0.0327328677763,0.862091286619,0.65,0,,,,,,,,0.347718925138,0.352829262734,0,0.336908080638,,,,,,,,,,,,,,,,,,,2,0,0,0.352635486266,0,0
R_7xvkPIyyZNbbKa5,diabetes,none,Glucose + BMI,testing,Diabetes,No Diabetes,3,130202,,,0.333333333333,34.841,3.55079485421,17.5855,"""Glucose"" - 144(0.591225981976)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 228(0.395941598614)
""BMI"" - 33.9(0.474150042147) -> 30.08048(0.34)
""Age"" - 40(0.513513513514)",,0.8,0.134150042147,No Diabetes,1,0.0225,0.4679117222,0.507351231448,0.0394395092482,1,,,,,,BMI,-0.134150042147,0.293995503967,0.007351231448,0,far from boundary,0,1,1,10,6,10,1,0.97316999157,0.0764467974998,0.01648600659,0.01648600659,-0.0599607909098,0.916144626781,0.65,0,,,,,,,,0.347718925138,0.124893036111,1,0.467762395737,,,,,,,,,,,,,,,,,,,3,0,0,0,-0.134150042147,0
