participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,explanation,sparsity,proximity,counterfactual label,successful counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1),move towards target (0/1),x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,delta confidence/change amount,close to boundary old,distance to boundary,confidence of counterfactual - 50%,reasoning strategy,participant training accuracy,CRT-2 score (0-4),successful counterfactual (continuous),log(time),actionability (0/1),plausibility,boundary distance original,boundary distance new,boundary distance change (new - original),best forward mental model,forward mental model fit conclusion,CRT binarized,attribute selection method,attribute selection ranking score,change amount method,change amount normalized MAE,best-supported attribute selection method,strategy: xai,plausibility (subset)
R_1myAGA2v3gStUIS,diabetes,attribution,testing,Diabetes,No Diabetes,1,160202,26.004,"""Glucose"" - 125(0.429688828431)
""Blood Pressure"" - 70(0.478260869565) -> 62(0.304347826087)
""Insulin"" - 115(0.162913470263)
""BMI"" - 31.1(0.375807811183)
""Age"" - 41(0.540540540541) -> 35(0.378378378378)",,0.6,0.33607520564,No Diabetes,1,0.536054077338,0.0226086726886,0.979718784174,0.957110111486,,,1,0,-0.173913043478,0,0,-0.162162162162,0,1,0,0,1,2.8479045625,0,far from boundary,0.479718784174,,0.916666666667,3,1,,0,0.94790774186,0.0569726484831,0.110754100539,0.0537814520554,,,1,,,,,,,0.877672548375
R_1myAGA2v3gStUIS,diabetes,attribution,testing,Diabetes,No Diabetes,2,160214,9.097,"""Glucose"" - 104(0.251147763986)
""Blood Pressure"" - 74(0.565217391304) -> 60(0.260869565217)
""Insulin"" - 156(0.247463499134)
""BMI"" - 29.9(0.33366114077)
""Age"" - 41(0.540540540541) -> 29(0.216216216216)",,0.6,0.628672150411,No Diabetes,1,0.828766368251,0.00403975635919,0.928560802808,0.924521046449,,,1,0,-0.304347826087,0,0,-0.324324324324,0,1,0,0,1,1.47059329071,0,far from boundary,0.428560802808,,0.916666666667,3,1,,0,0.932705970291,0.0501717968156,0.052820455835,0.00264865901936,,,1,,,,,,,0.823658846146
R_1myAGA2v3gStUIS,diabetes,attribution,testing,Diabetes,No Diabetes,3,160200,7.82,"""Glucose"" - 154(0.676245536473) -> 99(0.208637986737)
""Blood Pressure"" - 72(0.521739130435) -> 58(0.217391304348)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)",,0.6,0.771955375823,No Diabetes,1,0.498059336256,0.011786029432,0.999644090292,0.98785806086,,,1,-0.467607549736,-0.304347826087,0,0,0,1,1,0,0,0,1.27968285707,0,far from boundary,0.499644090292,,0.916666666667,3,1,,1,0.937287459421,0.0980127823706,0.111147560311,0.0131347779405,,,1,,,,,,,0.858436533715
R_1myAGA2v3gStUIS,diabetes,attribution,testing,Diabetes,No Diabetes,4,160210,6.742,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 74(0.565217391304) -> 55(0.152173913043)
""Insulin"" - 215(0.369133052875)
""BMI"" - 39.4(0.66732228154) -> 27.518(0.25)
""Age"" - 43(0.594594594595)",,0.6,0.830365759801,Diabetes,0,0.830361635409,0.00206481615935,0.0818860121762,0.0798211960169,,,1,0,-0.413043478261,0,-0.41732228154,0,0,1,0,1,0,0.0961277546367,0,far from boundary,0.418113987824,,0.916666666667,3,0,,1,0.932245794666,0.0664632820126,0.0213477087612,-0.0451155732514,,,1,,,,,,,0.807202159547
R_1myAGA2v3gStUIS,diabetes,attribution,testing,Diabetes,No Diabetes,5,160213,7.362,"""Glucose"" - 117(0.361673184833) -> 97(0.191634075837)
""Blood Pressure"" - 88(0.869565217391) -> 60(0.260869565217)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353)
""Age"" - 40(0.513513513514)",,0.6,0.778734761169,No Diabetes,1,0.778730636777,0.00760236055804,0.999993624805,0.992391264247,,,1,-0.170039108995,-0.608695652174,0,0,0,1,1,0,0,0,1.27436363924,0,far from boundary,0.499993624805,,0.916666666667,3,1,,1,0.93645179799,0.0929170929375,0.158935033581,0.066017940644,,,1,,,,,,,0.866783234374
R_1myAGA2v3gStUIS,diabetes,attribution,testing,Diabetes,No Diabetes,6,160204,6.554,"""Glucose"" - 125(0.429688828431) -> 92(0.149124298589)
""Blood Pressure"" - 70(0.478260869565) -> 59(0.239130434783)
""Insulin"" - 122(0.177348841046)
""BMI"" - 28.9(0.298538915426)
""Age"" - 45(0.648648648649)",,0.6,0.519694964624,No Diabetes,1,0.519707844144,0.0314886929294,0.999999998472,0.968511305543,,,1,-0.280564529842,-0.239130434783,0,0,0,1,1,0,0,0,1.86361495006,0,far from boundary,0.499999998472,,0.916666666667,3,1,,1,0.916327611274,0.0395820491408,0.219235778258,0.179653729118,,,1,,,,,,,0.84285908302
R_1myAGA2v3gStUIS,diabetes,attribution,testing,Diabetes,No Diabetes,7,160212,7.311,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435) -> 57(0.195652173913)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248)
""Age"" - 56(0.945945945946) -> 36(0.405405405405)",,0.6,0.866627497062,Diabetes,0,0.866623372671,0.0145223683682,0.0241639832706,0.00964161490238,,,1,0,-0.326086956522,0,0,-0.540540540541,0,1,0,0,1,0.0111254430941,0,far from boundary,0.475836016729,,0.916666666667,3,0,,0,0.889781804675,0.0372518432215,0.0403582961539,0.00310645293241,,,1,,,,,,,0.842138377883
R_1myAGA2v3gStUIS,diabetes,attribution,testing,Diabetes,No Diabetes,8,160201,7.072,"""Glucose"" - 187(0.956810066315) -> 106(0.268151674885)
""Blood Pressure"" - 70(0.478260869565) -> 57(0.195652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 36.4(0.561955605507)
""Age"" - 36(0.405405405405)",,0.6,0.971267087082,Diabetes,0,1.04861592813,1.00978194599e-05,0.131410211951,0.131400114132,,,1,-0.68865839143,-0.282608695652,0,0,0,1,1,0,0,0,0.135287312707,0,far from boundary,0.368589788049,,0.916666666667,3,0,,1,0.88908403493,0.281142117469,0.0233216615399,-0.257820455929,,,1,,,,,,,0.842828122425
R_1myAGA2v3gStUIS,diabetes,attribution,testing,Diabetes,No Diabetes,9,160211,6.756,"""Glucose"" - 145(0.599727937426) -> 89(0.123618432239)
""Blood Pressure"" - 80(0.695652173913) -> 55(0.152173913043)
""Insulin"" - 130(0.193846407655)
""BMI"" - 37.9(0.614638943523)
""Age"" - 40(0.513513513514)",,0.6,1.01958776606,No Diabetes,1,0.819604769967,0.0173759567743,0.999995633152,0.982619676378,,,1,-0.476109505186,-0.54347826087,0,0,0,1,1,0,0,0,0.963742121166,0,far from boundary,0.499995633152,,0.916666666667,3,1,,1,0.893615359619,0.0747170723186,0.177664691029,0.10294761871,,,1,,,,,,,0.850605260157
R_1myAGA2v3gStUIS,diabetes,attribution,testing,Diabetes,No Diabetes,10,160203,7.344,"""Glucose"" - 161(0.735759224622) -> 98(0.200136031287)
""Blood Pressure"" - 68(0.434782608696) -> 58(0.217391304348)
""Insulin"" - 132(0.197970799307)
""BMI"" - 25.5(0.179123349255)
""Age"" - 47(0.702702702703)",,0.6,0.753014497682,No Diabetes,1,0.753129843824,0.0154053958182,0.999999977352,0.984594581534,,,1,-0.535623193334,-0.217391304348,0,0,0,1,1,0,0,0,1.30753735096,0,far from boundary,0.499999977352,,0.916666666667,3,1,,1,0.932029300539,0.0605519329641,0.183703227814,0.12315129485,,,1,,,,,,,0.838730461104
R_1myAGA2v3gStUIS,diabetes,attribution,testing,No Diabetes,Diabetes,11,160209,35.901,"""Glucose"" - 83(0.0726066995409) -> 127(0.44669273933)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914) -> 128(0.189722016003)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,0.6,0.491631201878,Diabetes,1,0.368964051701,4.04768338846e-06,0.761396347018,0.761392299335,,,1,0.374086039789,0,0.117545162089,0,0,1,0,1,0,0,1.54870621805,0,far from boundary,0.261396347018,,0.916666666667,3,1,,1,0.934928891039,0.215219871146,0.0442124313718,-0.171007439774,,,1,,,,,,,0.886268263554
R_1myAGA2v3gStUIS,diabetes,attribution,testing,No Diabetes,Diabetes,12,160205,17.75,"""Glucose"" - 100(0.217139942187) -> 159(0.718755313722)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 46(0.0206219582612) -> 206(0.35057329044)
""BMI"" - 19.5(0)
""Age"" - 28(0.189189189189)",,0.6,0.831566703714,No Diabetes,0,0.585482691494,4.55950587885e-06,1.29021854312e-07,-4.43048402454e-06,,,0,0.501615371535,0,0.329951332179,0,0,1,0,1,0,0,-5.32787568905e-06,0,far from boundary,0.499999870978,,0.916666666667,3,0,,1,0.914082141388,0.284435118814,0.237723663429,-0.0467114553849,,,1,,,,,,,0.808517065031
R_1myAGA2v3gStUIS,diabetes,attribution,testing,No Diabetes,Diabetes,13,160219,13.463,"""Glucose"" - 139(0.548716204727)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 140(0.214468365916) -> 356(0.659902664357)
""BMI"" - 28.6(0.288002247822)
""Age"" - 26(0.135135135135) -> 40(0.513513513514)",,0.6,0.823812676819,Diabetes,1,0.815802910942,0.051363697101,0.956018357564,0.904654660463,,,1,0,0,0.445434298441,0,0.378378378378,0,0,1,0,1,1.09813151208,1,near boundary,0.456018357564,,0.916666666667,3,1,,0,0.913165971793,0.038863565943,0.0586184115362,0.0197548455933,,,1,,,,,,,0.855428293558
R_1myAGA2v3gStUIS,diabetes,attribution,testing,No Diabetes,Diabetes,14,160216,7.435,"""Glucose"" - 151(0.650739670124)
""Blood Pressure"" - 62(0.304347826087) -> 81(0.717391304348)
""Insulin"" - 120(0.173224449394) -> 293(0.529984327312)
""BMI"" - 35.5(0.530345602697)
""Age"" - 28(0.189189189189)",,0.6,0.769803356179,No Diabetes,0,0.769905822801,0.0575860454833,0.207940376553,0.15035433107,,,1,0,0.413043478261,0.356759877918,0,0,0,1,1,0,0,0.195315244943,1,near boundary,0.292059623447,,0.916666666667,3,0,,1,0.947738175179,0.034821278767,0.0219994655538,-0.0128218132132,,,1,,,,,,,0.817636920116
R_1myAGA2v3gStUIS,diabetes,attribution,testing,No Diabetes,Diabetes,15,160208,9.85,"""Glucose"" - 126(0.43819078388) -> 157(0.701751402823)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 75(0.0804256372185) -> 303(0.550606285573)
""BMI"" - 25.9(0.193172239393)
""Age"" - 39(0.486486486486)",,0.6,0.733741267297,No Diabetes,0,0.733856613439,0.0118459203727,0.00384282948497,-0.00800309088769,,,0,0.263560618942,0,0.470180648354,0,0,1,0,1,0,0,-0.0109072383473,0,far from boundary,0.496157170515,,0.916666666667,3,0,,1,0.925647405321,0.0900870805017,0.172639400443,0.0825523199418,,,1,,,,,,,0.847621292229
R_1myAGA2v3gStUIS,diabetes,attribution,testing,No Diabetes,Diabetes,16,160206,8.078,"""Glucose"" - 103(0.242645808536) -> 140(0.557218160177)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 82(0.0948610080013) -> 327(0.6000989854)
""BMI"" - 19.4(0)
""Age"" - 22(0.027027027027)",,0.6,0.819810329039,No Diabetes,0,0.868404748999,2.60449439793e-11,2.71557665243e-10,2.45512721264e-10,,,1,0.314572351641,0,0.505237977398,0,0,1,0,1,0,0,2.99475028025e-10,0,far from boundary,0.499999999728,,0.916666666667,3,0,,1,0.854436394991,0.558946397893,0.342543089892,-0.216403308001,,,1,,,,,,,0.778569221615
R_1myAGA2v3gStUIS,diabetes,attribution,testing,No Diabetes,Diabetes,17,160218,8.928,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 193(0.3237647447) -> 400(0.750639280706)
""BMI"" - 29.3(0.312587805563)
""Age"" - 39(0.486486486486)",,0.8,0.426874536006,No Diabetes,0,0.626955874326,0.0239115963161,0.00593752696135,-0.0179740693548,,,0,0,0,0.426874536006,0,0,0,0,1,0,0,-0.0421062111668,0,far from boundary,0.494062473039,,0.916666666667,3,0,,1,0.914625092799,0.0818222236912,0.104023850577,0.022201626886,,,1,,,,,,,0.836598979706
R_1myAGA2v3gStUIS,diabetes,attribution,testing,No Diabetes,Diabetes,18,160215,6.685,"""Glucose"" - 117(0.361673184833) -> 149(0.633735759225)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 106(0.144353707828) -> 332(0.61040996453)
""BMI"" - 33.8(0.470637819612)
""Age"" - 27(0.162162162162)",,0.6,0.738118831094,Diabetes,1,0.738105951575,0.077624123637,0.994033141803,0.916409018166,,,1,0.272062574392,0,0.466056256702,0,0,1,0,1,0,0,1.24154672603,1,near boundary,0.494033141803,,0.916666666667,3,1,,1,0.961343759086,0.0606767911965,0.116346118927,0.0556693277309,,,1,,,,,,,0.815027216156
R_1myAGA2v3gStUIS,diabetes,attribution,testing,No Diabetes,Diabetes,19,160207,7.451,"""Glucose"" - 89(0.123618432239) -> 119(0.378677095732)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 85(0.10104759548) -> 312(0.569166048008)
""BMI"" - 30.4(0.351222253442)
""Age"" - 38(0.459459459459)",,0.6,0.723177116021,No Diabetes,0,0.462342845495,3.06571688036e-06,0.0767843409179,0.0767812752011,,,1,0.255058663493,0,0.468118452528,0,0,1,0,1,0,0,0.106172158245,0,far from boundary,0.423215659082,,0.916666666667,3,0,,1,0.890425185125,0.204135275223,0.0681571124774,-0.135978162746,,,1,,,,,,,0.850095466582
R_1myAGA2v3gStUIS,diabetes,attribution,testing,No Diabetes,Diabetes,20,160217,7.892,"""Glucose"" - 112(0.319163407584) -> 153(0.667743581024)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 94(0.119607357915) -> 312(0.569166048008)
""BMI"" - 34.1(0.481174487216)
""Age"" - 26(0.135135135135)",,0.6,0.798138863533,Diabetes,1,0.806263975552,0.155856767991,0.970302231489,0.814445463499,,,1,0.34858017344,0,0.449558690093,0,0,1,0,1,0,0,1.02043078055,1,near boundary,0.470302231489,,0.916666666667,3,1,,1,0.935316360956,0.030760691058,0.0806301984386,0.0498695073806,,,1,,,,,,,0.836185413732
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,training,Diabetes,,1,160106,18.13,"""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 200(0.338200115483)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)","""Glucose"" - 120(0.387179051182)
""Blood Pressure"" - 80(0.695652173913) -> 75.4(0.595652173913)
""Insulin"" - 200(0.338200115483) -> 151.51(0.238204239875)
""BMI"" - 38.9(0.649761168868)
""Age"" - 41(0.540540540541)",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,0,,,,,,,,,,0,,,,,,,
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,training,No Diabetes,,2,160110,4.582,"""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 70(0.0701146580879)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)","""Glucose"" - 180(0.897296378167)
""Blood Pressure"" - 64(0.347826086957) -> 71(0.5)
""Insulin"" - 70(0.0701146580879) -> 118.49(0.170110533696)
""BMI"" - 34(0.477662264681)
""Age"" - 26(0.135135135135)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,0,,,,,,,,,,0,,,,,,,
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,training,No Diabetes,,3,160109,3.763,"""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 130(0.193846407655)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)","""Glucose"" - 191(0.990817888114)
""Blood Pressure"" - 68(0.434782608696) -> 72.6(0.534782608696)
""Insulin"" - 130(0.193846407655) -> 178.49(0.293842283263)
""BMI"" - 30.9(0.368783366114)
""Age"" - 34(0.351351351351)",,,,,,,,,Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,0,,,,,,,,,,0,,,,,,,
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,training,No Diabetes,,4,160111,2.634,"""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0)
""Insulin"" - 83(0.0969232038274)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)","""Glucose"" - 103(0.242645808536)
""Blood Pressure"" - 30(0) -> 92(0.95652173913)
""Insulin"" - 83(0.0969232038274) -> 155(0.245401303308)
""BMI"" - 43.3(0.804298960382)
""Age"" - 33(0.324324324324)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,0,,,,,,,,,,0,,,,,,,
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,training,Diabetes,,5,160107,2.344,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 184(0.305204982265)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)","""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 78(0.652173913043) -> 73.4(0.552173913043)
""Insulin"" - 184(0.305204982265) -> 135.51(0.205209106657)
""BMI"" - 36.6(0.568980050576)
""Age"" - 46(0.675675675676)",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,0,,,,,,,,,,0,,,,,,,
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,training,Diabetes,,6,160108,1.948,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 180(0.296956198961)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)","""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 82(0.739130434783) -> 77.4(0.639130434783)
""Insulin"" - 180(0.296956198961) -> 131.51(0.196960323352)
""BMI"" - 35(0.512784490025)
""Age"" - 43(0.594594594595)",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,0,,,,,,,,,,0,,,,,,,
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,training,Diabetes,,7,160102,2.165,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455)
""Age"" - 41(0.540540540541)","""Glucose"" - 187(0.956810066315) -> 150(0.642237714674)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 304(0.552668481399)
""BMI"" - 37.7(0.607614498455) -> 34.85(0.507516156224)
""Age"" - 41(0.540540540541)",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,0,,,,,,,,,,0,,,,,,,
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,training,No Diabetes,,8,160103,1.483,"""Glucose"" - 99(0.208637986737)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0)
""Age"" - 30(0.243243243243)","""Glucose"" - 99(0.208637986737) -> 111(0.310661452134)
""Blood Pressure"" - 80(0.695652173913)
""Insulin"" - 64(0.0577414831312)
""BMI"" - 19.3(0) -> 27.7(0.256392245013)
""Age"" - 30(0.243243243243)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,0,,,,,,,,,,0,,,,,,,
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,training,No Diabetes,,9,160104,1.332,"""Glucose"" - 95(0.174630164938)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393)
""Age"" - 36(0.405405405405)","""Glucose"" - 95(0.174630164938) -> 128(0.45519469478)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 73(0.0763012455663)
""BMI"" - 25.9(0.193172239393) -> 28.75(0.293270581624)
""Age"" - 36(0.405405405405)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,0,,,,,,,,,,0,,,,,,,
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,training,No Diabetes,,10,160105,1.334,"""Glucose"" - 116(0.353171229383)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851)
""Age"" - 37(0.432432432432)","""Glucose"" - 116(0.353171229383) -> 132(0.489202516579)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 87(0.105171987132)
""BMI"" - 22.1(0.0597077830851) -> 27.1(0.235318909806)
""Age"" - 37(0.432432432432)",,,,,,,,,No Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,0,,,,,,,,,,0,,,,,,,
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,training,Diabetes,,11,160100,1.52,"""Glucose"" - 186(0.948308110865)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353)
""Age"" - 37(0.432432432432)","""Glucose"" - 186(0.948308110865) -> 161(0.735759224622)
""Blood Pressure"" - 90(0.913043478261)
""Insulin"" - 225(0.389755011136)
""BMI"" - 34.5(0.495223377353) -> 30.2(0.344197808373)
""Age"" - 37(0.432432432432)",,,,,,,,,Diabetes,1,,,,,,,,,,,,,,,,,0.666666666667,0,,,,,,,,,,0,,,,,,,
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,training,Diabetes,,12,160101,2.575,"""Glucose"" - 149(0.633735759225)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563)
""Age"" - 42(0.567567567568)","""Glucose"" - 149(0.633735759225) -> 137.24(0.533752763136)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 127(0.187659820177)
""BMI"" - 29.3(0.312587805563) -> 25.9(0.193172239393)
""Age"" - 42(0.567567567568)",,,,,,,,,No Diabetes,0,,,,,,,,,,,,,,,,,0.666666666667,0,,,,,,,,,,0,,,,,,,
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,160201,9.688,"""Glucose"" - 187(0.956810066315) -> 133(0.497704472029)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 200(0.338200115483)
""BMI"" - 36.4(0.561955605507)
""Age"" - 36(0.405405405405)",,0.8,0.459105594287,No Diabetes,1,0.736454435333,1.00978194599e-05,0.803847562545,0.803837464726,,,1,-0.459105594287,0,0,0,0,1,0,0,0,0,1.7508770852,0,far from boundary,0.303847562545,,0.666666666667,0,1,,1,0.924566584438,0.281142117469,0.0386678973074,-0.242474220161,,,0,,,,,,,0.889828515262
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,160210,3.857,"""Glucose"" - 100(0.217139942187) -> 126(0.43819078388)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 215(0.369133052875)
""BMI"" - 39.4(0.66732228154)
""Age"" - 43(0.594594594595)",,0.8,0.221050841694,No Diabetes,1,0.421046717302,0.00206481615935,0.871635731453,0.869570915293,,,1,0.221050841694,0,0,0,0,1,0,0,0,0,3.93380504064,0,far from boundary,0.371635731453,,0.666666666667,0,1,,1,0.906142448746,0.0664632820126,0.0392787154266,-0.027184566586,,,0,,,,,,,0.943201076115
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,160212,6.782,"""Glucose"" - 111(0.310661452134)
""Blood Pressure"" - 72(0.521739130435) -> 67(0.413043478261)
""Insulin"" - 207(0.352635486266)
""BMI"" - 37.1(0.586541163248) -> 29.51104(0.32)
""Age"" - 56(0.945945945946)",,0.6,0.375236815422,No Diabetes,1,0.37523269103,0.0145223683682,0.733180481457,0.718658113089,,,1,0,-0.108695652174,0,-0.266541163248,0,0,1,0,1,0,1.9152121635,0,far from boundary,0.233180481457,,0.666666666667,0,1,,1,0.924952636916,0.0372518432215,0.0101326379294,-0.0271192052921,,,0,,,,,,,0.820884064714
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,160211,4.771,"""Glucose"" - 145(0.599727937426) -> 119(0.378677095732)
""Blood Pressure"" - 80(0.695652173913) -> 71(0.5)
""Insulin"" - 130(0.193846407655) -> 167(0.270147653221)
""BMI"" - 37.9(0.614638943523) -> 30.93464(0.37)
""Age"" - 40(0.513513513514)",,0.2,0.737643204696,Diabetes,0,0.537660208607,0.0173759567743,0.00766373089844,-0.00971222587583,,,0,-0.221050841694,-0.195652173913,0.0763012455663,-0.244638943523,0,1,1,1,1,0,-0.0131665632029,0,far from boundary,0.492336269102,,0.666666666667,0,0,,1,0.95743602314,0.0747170723186,0.125866617929,0.0511495456103,,,0,,,,,,,0.897153972734
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,160214,6.379,"""Glucose"" - 104(0.251147763986) -> 118(0.370175140282)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 156(0.247463499134) -> 84(0.0989853996536)
""BMI"" - 29.9(0.33366114077)
""Age"" - 41(0.540540540541)",,0.6,0.267505475777,No Diabetes,1,0.267607942399,0.00403975635919,0.759317440462,0.755277684103,,,1,0.119027376297,0,-0.14847809948,0,0,1,0,1,0,0,2.8234101822,0,far from boundary,0.259317440462,,0.666666666667,0,1,,1,0.949491009818,0.0501717968156,0.0164481013025,-0.0337236955131,,,0,,,,,,,0.910253954992
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,160213,4.225,"""Glucose"" - 117(0.361673184833) -> 118(0.370175140282)
""Blood Pressure"" - 88(0.869565217391) -> 72(0.521739130435)
""Insulin"" - 145(0.224779345047)
""BMI"" - 34.5(0.495223377353)
""Age"" - 40(0.513513513514)",,0.6,0.356328042406,No Diabetes,1,0.356323918015,0.00760236055804,0.698069518431,0.690467157873,,,1,0.00850195544975,-0.347826086957,0,0,0,1,1,0,0,0,1.9377289343,0,far from boundary,0.198069518431,,0.666666666667,0,1,,1,0.951933771853,0.0929170929375,0.0141183604336,-0.0787987325039,,,0,,,,,,,0.902819491329
R_1hF6UnZQsvvwBCX,diabetes,counterfactual,testing,Diabetes,No Diabetes,7,160200,2.581,"""Glucose"" - 154(0.676245536473) -> 120(0.387179051182)
""Blood Pressure"" - 72(0.521739130435)
""Insulin"" - 126(0.18559762435)
""BMI"" - 31.3(0.382832256252)
""Age"" - 37(0.432432432432)",,0.8,0.289066485292,Diabetes,0,0.362996532681,0.011786029432,0.0856734644394,0.0738874350074,,,1,-0.289066485292,0,0,0,0,1,0,0,0,0,0.255607061928,0,far from boundary,0.414326535561,,0.666666666667,0,0,,1,0.955239050923,0.0980127823706,0.0706366455269,-0.0273761368437,,,0,,,,,,,0.912488413563
